country,year,value,unit,sector,data_source
El Salvador,2014,3246020,USD (1),mar,FAO aquaculture value
El Salvador,2015,2202500,USD (1),mar,FAO aquaculture value
El Salvador,2016,5074020,USD (1),mar,FAO aquaculture value
El Salvador,2017,7941360,USD (1),mar,FAO aquaculture value
El Salvador,2018,6836670,USD (1),mar,FAO aquaculture value
El Salvador,2019,7145280,USD (1),mar,FAO aquaculture value
El Salvador,2020,5028000,USD (1),mar,FAO aquaculture value
El Salvador,2021,5583780,USD (1),mar,FAO aquaculture value
Eritrea,1984,0,USD (1),mar,FAO aquaculture value
Eritrea,1985,0,USD (1),mar,FAO aquaculture value
Eritrea,1986,0,USD (1),mar,FAO aquaculture value
Eritrea,1987,0,USD (1),mar,FAO aquaculture value
Eritrea,1988,0,USD (1),mar,FAO aquaculture value
Eritrea,1989,0,USD (1),mar,FAO aquaculture value
Eritrea,1990,0,USD (1),mar,FAO aquaculture value
Eritrea,1991,0,USD (1),mar,FAO aquaculture value
Eritrea,1992,0,USD (1),mar,FAO aquaculture value
Eritrea,1993,0,USD (1),mar,FAO aquaculture value
Eritrea,1994,0,USD (1),mar,FAO aquaculture value
Eritrea,1995,0,USD (1),mar,FAO aquaculture value
Eritrea,1996,0,USD (1),mar,FAO aquaculture value
Eritrea,1997,0,USD (1),mar,FAO aquaculture value
Eritrea,1998,0,USD (1),mar,FAO aquaculture value
Eritrea,1999,0,USD (1),mar,FAO aquaculture value
Eritrea,2000,27500,USD (1),mar,FAO aquaculture value
Eritrea,2001,65000,USD (1),mar,FAO aquaculture value
Eritrea,2002,80000,USD (1),mar,FAO aquaculture value
Eritrea,2003,105000,USD (1),mar,FAO aquaculture value
Eritrea,2004,27500,USD (1),mar,FAO aquaculture value
Eritrea,2005,0,USD (1),mar,FAO aquaculture value
Eritrea,2006,0,USD (1),mar,FAO aquaculture value
Eritrea,2007,0,USD (1),mar,FAO aquaculture value
Eritrea,2008,0,USD (1),mar,FAO aquaculture value
Eritrea,2009,0,USD (1),mar,FAO aquaculture value
Eritrea,2010,0,USD (1),mar,FAO aquaculture value
Eritrea,2011,0,USD (1),mar,FAO aquaculture value
Eritrea,2012,0,USD (1),mar,FAO aquaculture value
Eritrea,2013,0,USD (1),mar,FAO aquaculture value
Eritrea,2014,0,USD (1),mar,FAO aquaculture value
Eritrea,2015,0,USD (1),mar,FAO aquaculture value
Eritrea,2016,9000,USD (1),mar,FAO aquaculture value
Eritrea,2017,9000,USD (1),mar,FAO aquaculture value
Eritrea,2018,9000,USD (1),mar,FAO aquaculture value
Eritrea,2019,12000,USD (1),mar,FAO aquaculture value
Eritrea,2020,12000,USD (1),mar,FAO aquaculture value
Eritrea,2021,12000,USD (1),mar,FAO aquaculture value
Estonia,1984,0,USD (1),mar,FAO aquaculture value
Estonia,1985,0,USD (1),mar,FAO aquaculture value
Estonia,1986,0,USD (1),mar,FAO aquaculture value
Estonia,1987,0,USD (1),mar,FAO aquaculture value
Estonia,1988,0,USD (1),mar,FAO aquaculture value
Estonia,1989,0,USD (1),mar,FAO aquaculture value
Estonia,1990,0,USD (1),mar,FAO aquaculture value
Estonia,1991,0,USD (1),mar,FAO aquaculture value
Estonia,1992,292000,USD (1),mar,FAO aquaculture value
Estonia,1993,408240,USD (1),mar,FAO aquaculture value
Estonia,1994,433218,USD (1),mar,FAO aquaculture value
Estonia,1995,425588,USD (1),mar,FAO aquaculture value
Estonia,1996,0,USD (1),mar,FAO aquaculture value
Estonia,1997,0,USD (1),mar,FAO aquaculture value
Estonia,1998,0,USD (1),mar,FAO aquaculture value
Estonia,1999,0,USD (1),mar,FAO aquaculture value
Estonia,2000,0,USD (1),mar,FAO aquaculture value
Estonia,2001,0,USD (1),mar,FAO aquaculture value
Estonia,2002,0,USD (1),mar,FAO aquaculture value
Estonia,2003,0,USD (1),mar,FAO aquaculture value
Estonia,2004,0,USD (1),mar,FAO aquaculture value
Estonia,2005,0,USD (1),mar,FAO aquaculture value
Estonia,2006,0,USD (1),mar,FAO aquaculture value
Estonia,2007,0,USD (1),mar,FAO aquaculture value
Estonia,2008,0,USD (1),mar,FAO aquaculture value
Estonia,2009,0,USD (1),mar,FAO aquaculture value
Estonia,2010,0,USD (1),mar,FAO aquaculture value
Estonia,2011,0,USD (1),mar,FAO aquaculture value
Estonia,2012,0,USD (1),mar,FAO aquaculture value
Estonia,2013,0,USD (1),mar,FAO aquaculture value
Estonia,2014,0,USD (1),mar,FAO aquaculture value
Estonia,2015,0,USD (1),mar,FAO aquaculture value
Estonia,2016,0,USD (1),mar,FAO aquaculture value
Estonia,2017,0,USD (1),mar,FAO aquaculture value
Estonia,2018,0,USD (1),mar,FAO aquaculture value
Estonia,2019,635923,USD (1),mar,FAO aquaculture value
Estonia,2020,594450,USD (1),mar,FAO aquaculture value
Estonia,2021,1548273,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),1984,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),1985,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),1986,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),1987,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),1988,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),1989,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),1990,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),1991,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),1992,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),1993,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),1994,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),1995,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),1996,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),1997,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),1998,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),1999,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),2000,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),2001,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),2002,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),2003,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),2004,89392,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),2005,12000,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),2006,16694,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),2007,18134.999999999996,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),2008,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),2009,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),2010,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),2011,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),2012,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),2013,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),2014,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),2015,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),2016,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),2017,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),2018,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),2019,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),2020,0,USD (1),mar,FAO aquaculture value
Falkland Is.(Malvinas),2021,0,USD (1),mar,FAO aquaculture value
Faroe Islands,1984,2772956,USD (1),mar,FAO aquaculture value
Faroe Islands,1985,9616877,USD (1),mar,FAO aquaculture value
Faroe Islands,1986,12348408,USD (1),mar,FAO aquaculture value
Faroe Islands,1987,30729807.999999996,USD (1),mar,FAO aquaculture value
Faroe Islands,1988,25980000,USD (1),mar,FAO aquaculture value
Faroe Islands,1989,44209485,USD (1),mar,FAO aquaculture value
Faroe Islands,1990,80389939,USD (1),mar,FAO aquaculture value
Faroe Islands,1991,85968099.99999999,USD (1),mar,FAO aquaculture value
Faroe Islands,1992,85941000,USD (1),mar,FAO aquaculture value
Faroe Islands,1993,75018947,USD (1),mar,FAO aquaculture value
Faroe Islands,1994,63809723,USD (1),mar,FAO aquaculture value
Faroe Islands,1995,41571498,USD (1),mar,FAO aquaculture value
Faroe Islands,1996,65848308.00000001,USD (1),mar,FAO aquaculture value
Faroe Islands,1997,73243875,USD (1),mar,FAO aquaculture value
Faroe Islands,1998,64879604.99999999,USD (1),mar,FAO aquaculture value
Faroe Islands,1999,146925584,USD (1),mar,FAO aquaculture value
Faroe Islands,2000,123013132,USD (1),mar,FAO aquaculture value
Faroe Islands,2001,120107537,USD (1),mar,FAO aquaculture value
Faroe Islands,2002,136127190,USD (1),mar,FAO aquaculture value
Faroe Islands,2003,162575588.00000003,USD (1),mar,FAO aquaculture value
Faroe Islands,2004,140363116,USD (1),mar,FAO aquaculture value
Faroe Islands,2005,85040305,USD (1),mar,FAO aquaculture value
Faroe Islands,2006,92877949.00000001,USD (1),mar,FAO aquaculture value
Faroe Islands,2007,136871777,USD (1),mar,FAO aquaculture value
Faroe Islands,2008,220465507,USD (1),mar,FAO aquaculture value
Faroe Islands,2009,297615267,USD (1),mar,FAO aquaculture value
Faroe Islands,2010,309890619,USD (1),mar,FAO aquaculture value
Faroe Islands,2011,413612940,USD (1),mar,FAO aquaculture value
Faroe Islands,2012,485358991,USD (1),mar,FAO aquaculture value
Faroe Islands,2013,496273583,USD (1),mar,FAO aquaculture value
Faroe Islands,2014,565632024,USD (1),mar,FAO aquaculture value
Faroe Islands,2015,439992121,USD (1),mar,FAO aquaculture value
Faroe Islands,2016,454515011,USD (1),mar,FAO aquaculture value
Faroe Islands,2017,526099961.99999994,USD (1),mar,FAO aquaculture value
Faroe Islands,2018,500114910,USD (1),mar,FAO aquaculture value
Faroe Islands,2019,570108019,USD (1),mar,FAO aquaculture value
Faroe Islands,2020,544294124,USD (1),mar,FAO aquaculture value
Faroe Islands,2021,736266381,USD (1),mar,FAO aquaculture value
Fiji,1984,29700,USD (1),mar,FAO aquaculture value
Fiji,1985,54207,USD (1),mar,FAO aquaculture value
Fiji,1986,729500,USD (1),mar,FAO aquaculture value
Fiji,1987,1129485,USD (1),mar,FAO aquaculture value
Fiji,1988,1159099,USD (1),mar,FAO aquaculture value
Fiji,1989,606900,USD (1),mar,FAO aquaculture value
Fiji,1990,681900,USD (1),mar,FAO aquaculture value
Fiji,1991,343150,USD (1),mar,FAO aquaculture value
Fiji,1992,329400,USD (1),mar,FAO aquaculture value
Fiji,1993,361490,USD (1),mar,FAO aquaculture value
Fiji,1994,270400,USD (1),mar,FAO aquaculture value
Fiji,1995,353400,USD (1),mar,FAO aquaculture value
Fiji,1996,380400,USD (1),mar,FAO aquaculture value
Fiji,1997,710200,USD (1),mar,FAO aquaculture value
Fiji,1998,509700,USD (1),mar,FAO aquaculture value
Fiji,1999,1488100.0000000002,USD (1),mar,FAO aquaculture value
Fiji,2000,1439900,USD (1),mar,FAO aquaculture value
Fiji,2001,1256310,USD (1),mar,FAO aquaculture value
Fiji,2002,94100,USD (1),mar,FAO aquaculture value
Fiji,2003,23950,USD (1),mar,FAO aquaculture value
Fiji,2004,323088,USD (1),mar,FAO aquaculture value
Fiji,2005,323130,USD (1),mar,FAO aquaculture value
Fiji,2006,440990,USD (1),mar,FAO aquaculture value
Fiji,2007,213493,USD (1),mar,FAO aquaculture value
Fiji,2008,254429.00000000003,USD (1),mar,FAO aquaculture value
Fiji,2009,184859,USD (1),mar,FAO aquaculture value
Fiji,2010,63819,USD (1),mar,FAO aquaculture value
Fiji,2011,178503,USD (1),mar,FAO aquaculture value
Fiji,2012,81261,USD (1),mar,FAO aquaculture value
Fiji,2013,53006,USD (1),mar,FAO aquaculture value
Fiji,2014,375622,USD (1),mar,FAO aquaculture value
Fiji,2015,271952,USD (1),mar,FAO aquaculture value
Fiji,2016,260180.99999999997,USD (1),mar,FAO aquaculture value
Fiji,2017,303948,USD (1),mar,FAO aquaculture value
Fiji,2018,266023,USD (1),mar,FAO aquaculture value
Fiji,2019,235466,USD (1),mar,FAO aquaculture value
Fiji,2020,270642,USD (1),mar,FAO aquaculture value
Fiji,2021,274404,USD (1),mar,FAO aquaculture value
Finland,1984,24894861,USD (1),mar,FAO aquaculture value
Finland,1985,30625317.000000004,USD (1),mar,FAO aquaculture value
Finland,1986,32977960.999999996,USD (1),mar,FAO aquaculture value
Finland,1987,46106765,USD (1),mar,FAO aquaculture value
Finland,1988,67708987.00000001,USD (1),mar,FAO aquaculture value
Finland,1989,66111702.99999999,USD (1),mar,FAO aquaculture value
Finland,1990,66082369.99999999,USD (1),mar,FAO aquaculture value
Finland,1991,75411361,USD (1),mar,FAO aquaculture value
Finland,1992,68390819.99999999,USD (1),mar,FAO aquaculture value
Finland,1993,51349759.00000001,USD (1),mar,FAO aquaculture value
Finland,1994,56333444,USD (1),mar,FAO aquaculture value
Finland,1995,55830735,USD (1),mar,FAO aquaculture value
Finland,1996,48502169,USD (1),mar,FAO aquaculture value
Finland,1997,37943903,USD (1),mar,FAO aquaculture value
Finland,1998,41379803,USD (1),mar,FAO aquaculture value
Finland,1999,38671863,USD (1),mar,FAO aquaculture value
Finland,2000,49952356,USD (1),mar,FAO aquaculture value
Finland,2001,33277061,USD (1),mar,FAO aquaculture value
Finland,2002,29864537,USD (1),mar,FAO aquaculture value
Finland,2003,36202810.99999999,USD (1),mar,FAO aquaculture value
Finland,2004,43284094,USD (1),mar,FAO aquaculture value
Finland,2005,42803907.99999999,USD (1),mar,FAO aquaculture value
Finland,2006,43721482,USD (1),mar,FAO aquaculture value
Finland,2007,43759774.99999999,USD (1),mar,FAO aquaculture value
Finland,2008,45396927,USD (1),mar,FAO aquaculture value
Finland,2009,45004468,USD (1),mar,FAO aquaculture value
Finland,2010,45579505,USD (1),mar,FAO aquaculture value
Finland,2011,48836082,USD (1),mar,FAO aquaculture value
Finland,2012,40223752,USD (1),mar,FAO aquaculture value
Finland,2013,53992222,USD (1),mar,FAO aquaculture value
Finland,2014,55523229,USD (1),mar,FAO aquaculture value
Finland,2015,44576289,USD (1),mar,FAO aquaculture value
Finland,2016,57126807,USD (1),mar,FAO aquaculture value
Finland,2017,68239477,USD (1),mar,FAO aquaculture value
Finland,2018,63099452.00000001,USD (1),mar,FAO aquaculture value
Finland,2019,56780661,USD (1),mar,FAO aquaculture value
Finland,2020,51248998,USD (1),mar,FAO aquaculture value
Finland,2021,61292078,USD (1),mar,FAO aquaculture value
France,1984,149363661,USD (1),mar,FAO aquaculture value
France,1985,173482590,USD (1),mar,FAO aquaculture value
France,1986,325123811,USD (1),mar,FAO aquaculture value
France,1987,362376571,USD (1),mar,FAO aquaculture value
France,1988,347296381,USD (1),mar,FAO aquaculture value
France,1989,327950441,USD (1),mar,FAO aquaculture value
France,1990,375259460,USD (1),mar,FAO aquaculture value
France,1991,350626925,USD (1),mar,FAO aquaculture value
France,1992,402466687,USD (1),mar,FAO aquaculture value
France,1993,408759864,USD (1),mar,FAO aquaculture value
France,1994,466401034,USD (1),mar,FAO aquaculture value
France,1995,508488175,USD (1),mar,FAO aquaculture value
France,1996,405311440,USD (1),mar,FAO aquaculture value
France,1997,397811472,USD (1),mar,FAO aquaculture value
France,1998,383432500,USD (1),mar,FAO aquaculture value
France,1999,380946470,USD (1),mar,FAO aquaculture value
France,2000,329024263.00000006,USD (1),mar,FAO aquaculture value
France,2001,342760698.00000006,USD (1),mar,FAO aquaculture value
France,2002,387495453,USD (1),mar,FAO aquaculture value
France,2003,453596399.00000006,USD (1),mar,FAO aquaculture value
France,2004,535239140,USD (1),mar,FAO aquaculture value
France,2005,554891309,USD (1),mar,FAO aquaculture value
France,2006,541583790,USD (1),mar,FAO aquaculture value
France,2007,607293454,USD (1),mar,FAO aquaculture value
France,2008,815266233,USD (1),mar,FAO aquaculture value
France,2009,779100720,USD (1),mar,FAO aquaculture value
France,2010,703790554,USD (1),mar,FAO aquaculture value
France,2011,785712269,USD (1),mar,FAO aquaculture value
France,2012,750109323.9999999,USD (1),mar,FAO aquaculture value
France,2013,759074899,USD (1),mar,FAO aquaculture value
France,2014,663807572,USD (1),mar,FAO aquaculture value
France,2015,561191639,USD (1),mar,FAO aquaculture value
France,2016,635523181,USD (1),mar,FAO aquaculture value
France,2017,691577816,USD (1),mar,FAO aquaculture value
France,2018,634607561,USD (1),mar,FAO aquaculture value
France,2019,674617880,USD (1),mar,FAO aquaculture value
France,2020,638550462,USD (1),mar,FAO aquaculture value
France,2021,702757424,USD (1),mar,FAO aquaculture value
French Polynesia,1984,19500,USD (1),mar,FAO aquaculture value
French Polynesia,1985,9045771,USD (1),mar,FAO aquaculture value
French Polynesia,1986,8888491,USD (1),mar,FAO aquaculture value
French Polynesia,1987,81800,USD (1),mar,FAO aquaculture value
French Polynesia,1988,206385,USD (1),mar,FAO aquaculture value
French Polynesia,1989,363500,USD (1),mar,FAO aquaculture value
French Polynesia,1990,384500,USD (1),mar,FAO aquaculture value
French Polynesia,1991,376000,USD (1),mar,FAO aquaculture value
French Polynesia,1992,440100,USD (1),mar,FAO aquaculture value
French Polynesia,1993,84750072,USD (1),mar,FAO aquaculture value
French Polynesia,1994,121597021.00000001,USD (1),mar,FAO aquaculture value
French Polynesia,1995,109117181,USD (1),mar,FAO aquaculture value
French Polynesia,1996,158891691.99999997,USD (1),mar,FAO aquaculture value
French Polynesia,1997,147232074,USD (1),mar,FAO aquaculture value
French Polynesia,1998,138685324,USD (1),mar,FAO aquaculture value
French Polynesia,1999,154205905,USD (1),mar,FAO aquaculture value
French Polynesia,2000,150302350,USD (1),mar,FAO aquaculture value
French Polynesia,2001,113841245,USD (1),mar,FAO aquaculture value
French Polynesia,2002,123617671.99999999,USD (1),mar,FAO aquaculture value
French Polynesia,2003,102203261,USD (1),mar,FAO aquaculture value
French Polynesia,2004,116482103.99999999,USD (1),mar,FAO aquaculture value
French Polynesia,2005,139592115,USD (1),mar,FAO aquaculture value
French Polynesia,2006,131482291,USD (1),mar,FAO aquaculture value
French Polynesia,2007,143902520.99999997,USD (1),mar,FAO aquaculture value
French Polynesia,2008,124049648,USD (1),mar,FAO aquaculture value
French Polynesia,2009,95401633.99999999,USD (1),mar,FAO aquaculture value
French Polynesia,2010,86782943,USD (1),mar,FAO aquaculture value
French Polynesia,2011,90216996,USD (1),mar,FAO aquaculture value
French Polynesia,2012,80773624,USD (1),mar,FAO aquaculture value
French Polynesia,2013,91142266,USD (1),mar,FAO aquaculture value
French Polynesia,2014,101227002,USD (1),mar,FAO aquaculture value
French Polynesia,2015,73612750,USD (1),mar,FAO aquaculture value
French Polynesia,2016,64554577,USD (1),mar,FAO aquaculture value
French Polynesia,2017,82426088,USD (1),mar,FAO aquaculture value
French Polynesia,2018,80005117,USD (1),mar,FAO aquaculture value
French Polynesia,2019,51555420,USD (1),mar,FAO aquaculture value
French Polynesia,2020,27945050,USD (1),mar,FAO aquaculture value
French Polynesia,2021,53916625,USD (1),mar,FAO aquaculture value
Gambia,1984,0,USD (1),mar,FAO aquaculture value
Gambia,1985,0,USD (1),mar,FAO aquaculture value
Gambia,1986,0,USD (1),mar,FAO aquaculture value
Gambia,1987,0,USD (1),mar,FAO aquaculture value
Gambia,1988,0,USD (1),mar,FAO aquaculture value
Gambia,1989,318000,USD (1),mar,FAO aquaculture value
Gambia,1990,468000,USD (1),mar,FAO aquaculture value
Gambia,1991,0,USD (1),mar,FAO aquaculture value
Gambia,1992,0,USD (1),mar,FAO aquaculture value
Gambia,1993,0,USD (1),mar,FAO aquaculture value
Gambia,1994,0,USD (1),mar,FAO aquaculture value
Gambia,1995,0,USD (1),mar,FAO aquaculture value
Gambia,1996,0,USD (1),mar,FAO aquaculture value
Gambia,1997,0,USD (1),mar,FAO aquaculture value
Gambia,1998,0,USD (1),mar,FAO aquaculture value
Gambia,1999,0,USD (1),mar,FAO aquaculture value
Gambia,2000,0,USD (1),mar,FAO aquaculture value
Gambia,2001,0,USD (1),mar,FAO aquaculture value
Gambia,2002,0,USD (1),mar,FAO aquaculture value
Gambia,2003,0,USD (1),mar,FAO aquaculture value
Gambia,2004,0,USD (1),mar,FAO aquaculture value
Gambia,2005,0,USD (1),mar,FAO aquaculture value
Gambia,2006,260000,USD (1),mar,FAO aquaculture value
Gambia,2007,10000,USD (1),mar,FAO aquaculture value
