country,year,value,unit,sector,data_source,Country,rgn_id,rgn_name
Thailand,1999,1864334569.9999998,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2000,2267836989.9999995,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2001,1543219130,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2002,1319084140.0000002,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2003,1144846550,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2004,1224807010,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2005,1238983349.9999998,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2006,1462170609.9999998,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2007,1526366210,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2008,1657933099.9999998,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2009,1942571630,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2010,2148901660,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2011,2674297250,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2012,2681841890,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2013,2131743070.0000002,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2014,1798751520,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2015,1600538440,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2016,1763137240,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2017,2051468640,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2018,2224370350,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2019,2355623960,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2020,2192448489.9999995,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2021,2165361490,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Thailand,2022,2129795790,USD (1),mar,FAO aquaculture value,Thailand,25,Thailand
Timor-Leste,1984,0,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,1985,0,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,1986,0,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,1987,0,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,1988,0,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,1989,0,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,1990,0,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,1991,0,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,1992,0,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,1993,0,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,1994,0,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,1995,0,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,1996,0,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,1997,0,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,1998,0,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,1999,0,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2000,0,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2001,0,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2002,0,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2003,0,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2004,2000,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2005,4000,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2006,6000,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2007,41750,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2008,46500,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2009,50250,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2010,129000,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2011,39000,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2012,46500,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2013,99000,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2014,76500,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2015,71500,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2016,81500,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2017,96500,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2018,131500,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2019,141500,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2020,151500,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2021,176500,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Timor-Leste,2022,181500,USD (1),mar,FAO aquaculture value,Timor-Leste,231,East Timor
Togo,1984,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,1985,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,1986,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,1987,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,1988,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,1989,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,1990,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,1991,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,1992,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,1993,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,1994,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,1995,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,1996,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,1997,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,1998,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,1999,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2000,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2001,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2002,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2003,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2004,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2005,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2006,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2007,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2008,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2009,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2010,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2011,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2012,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2013,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2014,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2015,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2016,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2017,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2018,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2019,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2020,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2021,0,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Togo,2022,62680,USD (1),mar,FAO aquaculture value,Togo,98,Togo
Tonga,1984,0,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,1985,0,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,1986,0,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,1987,0,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,1988,0,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,1989,0,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,1990,0,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,1991,0,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,1992,0,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,1993,0,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,1994,0,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,1995,0,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,1996,0,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,1997,0,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,1998,30000,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,1999,20000,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2000,102500,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2001,55300,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2002,52700,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2003,65200,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2004,21300,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2005,21400,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2006,25500,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2007,33410.00000000001,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2008,76700,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2009,63680,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2010,64890,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2011,62610,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2012,90000,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2013,39820,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2014,38050,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2015,51950,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2016,6810,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2017,24500,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2018,32000,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2019,36000,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2020,22869.999999999996,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2021,22070,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tonga,2022,21480,USD (1),mar,FAO aquaculture value,Tonga,155,Tonga
Tunisia,1984,71929.99999999999,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,1985,165760,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,1986,368940,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,1987,487750,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,1988,1956520,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,1989,2180000,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,1990,3717750,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,1991,3795100,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,1992,5599140,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,1993,5273860,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,1994,6257110,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,1995,4262130,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,1996,4542190,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,1997,7087160,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,1998,7374220,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,1999,2654100,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2000,5311080,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2001,7350980,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2002,7227640,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2003,8170230,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2004,10052510,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2005,11188340,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2006,14117029.999999998,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2007,19037270,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2008,25346640,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2009,25495650,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2010,31312010.000000004,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2011,47163840.00000001,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2012,65354240,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2013,77510820,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2014,80873800,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2015,81695390,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2016,81491750,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2017,92438090,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2018,89995790.00000001,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2019,113403480,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2020,117427250,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2021,135986150,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Tunisia,2022,104482760,USD (1),mar,FAO aquaculture value,Tunisia,61,Tunisia
Turks and Caicos Islands,1984,0,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,1985,0,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,1986,0,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,1987,864000,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,1988,240000,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,1989,24000,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,1990,12000,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,1991,4899.999999999999,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,1992,4899.999999999999,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,1993,2500,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,1994,2500,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,1995,12100,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,1996,7300,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,1997,9700,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,1998,9700,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,1999,24100,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2000,36100,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2001,48100,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2002,72100,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2003,60100,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2004,36000,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2005,36000,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2006,36000,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2007,100,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2008,100,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2009,1800,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2010,4500,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2011,4500,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2012,4500,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2013,4500,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2014,4500,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2015,4500,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2016,4500,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2017,4500,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2018,4500,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2019,0,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2020,0,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2021,0,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Turks and Caicos Islands,2022,0,USD (1),mar,FAO aquaculture value,Turks and Caicos Islands,111,Turks and Caicos Islands
Tuvalu,1984,0,USD (1),mar,FAO aquaculture value,Tuvalu,19,Tuvalu
Tuvalu,1985,0,USD (1),mar,FAO aquaculture value,Tuvalu,19,Tuvalu
Tuvalu,1986,0,USD (1),mar,FAO aquaculture value,Tuvalu,19,Tuvalu
Tuvalu,1987,0,USD (1),mar,FAO aquaculture value,Tuvalu,19,Tuvalu
Tuvalu,1988,0,USD (1),mar,FAO aquaculture value,Tuvalu,19,Tuvalu
Tuvalu,1989,0,USD (1),mar,FAO aquaculture value,Tuvalu,19,Tuvalu
Tuvalu,1990,0,USD (1),mar,FAO aquaculture value,Tuvalu,19,Tuvalu
Tuvalu,1991,0,USD (1),mar,FAO aquaculture value,Tuvalu,19,Tuvalu
Tuvalu,1992,0,USD (1),mar,FAO aquaculture value,Tuvalu,19,Tuvalu
Tuvalu,1993,0,USD (1),mar,FAO aquaculture value,Tuvalu,19,Tuvalu
Tuvalu,1994,0,USD (1),mar,FAO aquaculture value,Tuvalu,19,Tuvalu
Tuvalu,1995,0,USD (1),mar,FAO aquaculture value,Tuvalu,19,Tuvalu
Tuvalu,1996,0,USD (1),mar,FAO aquaculture value,Tuvalu,19,Tuvalu
Tuvalu,1997,0,USD (1),mar,FAO aquaculture value,Tuvalu,19,Tuvalu
Tuvalu,1998,0,USD (1),mar,FAO aquaculture value,Tuvalu,19,Tuvalu
Tuvalu,1999,0,USD (1),mar,FAO aquaculture value,Tuvalu,19,Tuvalu
Tuvalu,2000,0,USD (1),mar,FAO aquaculture value,Tuvalu,19,Tuvalu
