year,latest,possibly_extinct,possibly_extinct_in_the_wild,iucn_sid,url,sciname,category,assessment_id,code,code_type,scopes
2017,TRUE,FALSE,FALSE,170990,https://www.iucnredlist.org/species/170990/1319716,Medora stenostoma,NT,1319716,2,scope,NA
2017,TRUE,FALSE,FALSE,170991,https://www.iucnredlist.org/species/170991/1319730,Montenegrina laxa,LC,1319730,2,scope,NA
2017,TRUE,FALSE,FALSE,170993,https://www.iucnredlist.org/species/170993/1319758,Carinigera octava,VU,1319758,2,scope,NA
2017,TRUE,FALSE,FALSE,170994,https://www.iucnredlist.org/species/170994/1319772,Lehmannia szigethyae,LC,1319772,2,scope,NA
2017,TRUE,FALSE,FALSE,170995,https://www.iucnredlist.org/species/170995/1319786,Eopolita protensa,LC,1319786,2,scope,NA
2017,TRUE,FALSE,FALSE,170996,https://www.iucnredlist.org/species/170996/1319800,Carinigera pharsalica,EN,1319800,2,scope,NA
2017,TRUE,FALSE,FALSE,170997,https://www.iucnredlist.org/species/170997/1319814,Mediterranea adamii,LC,1319814,2,scope,NA
2017,TRUE,FALSE,FALSE,170998,https://www.iucnredlist.org/species/170998/1319828,Limax pironae,DD,1319828,2,scope,NA
2017,TRUE,FALSE,FALSE,170999,https://www.iucnredlist.org/species/170999/1319842,Limax redii,LC,1319842,2,scope,NA
2017,TRUE,FALSE,FALSE,171000,https://www.iucnredlist.org/species/171000/1319856,Montenegrina stankovici,VU,1319856,2,scope,NA
2017,TRUE,FALSE,FALSE,171001,https://www.iucnredlist.org/species/171001/1319870,Herilla durmitoris,LC,1319870,2,scope,NA
2017,TRUE,FALSE,FALSE,171002,https://www.iucnredlist.org/species/171002/1319884,Tandonia budapestensis,LC,1319884,2,scope,NA
2017,FALSE,FALSE,FALSE,171003,https://www.iucnredlist.org/species/171003/1319898,Carinigera superba,VU,1319898,2,scope,NA
2017,FALSE,FALSE,FALSE,171005,https://www.iucnredlist.org/species/171005/1319912,Agathylla narentana,NT,1319912,2,scope,NA
2017,TRUE,FALSE,FALSE,171006,https://www.iucnredlist.org/species/171006/1319926,Albinaria freytagi,LC,1319926,2,scope,NA
2017,TRUE,FALSE,FALSE,171007,https://www.iucnredlist.org/species/171007/1319940,Graciliaria inserta,LC,1319940,2,scope,NA
2017,TRUE,FALSE,FALSE,171008,https://www.iucnredlist.org/species/171008/1319954,Mediterranea hydatina,LC,1319954,2,scope,NA
2017,TRUE,FALSE,FALSE,171009,https://www.iucnredlist.org/species/171009/1319968,Arion fagophilus,LC,1319968,2,scope,NA
2017,TRUE,FALSE,FALSE,171010,https://www.iucnredlist.org/species/171010/1319982,Vermetum festinans,CR,1319982,2,scope,NA
2017,TRUE,FALSE,FALSE,171011,https://www.iucnredlist.org/species/171011/1319996,Oxychilus cyprius,LC,1319996,2,scope,NA
2017,TRUE,FALSE,FALSE,171013,https://www.iucnredlist.org/species/171013/1320024,Triloba thaumasia,LC,1320024,2,scope,NA
2017,TRUE,FALSE,FALSE,171014,https://www.iucnredlist.org/species/171014/1320038,Inchoatia regina,LC,1320038,2,scope,NA
2017,TRUE,FALSE,FALSE,171015,https://www.iucnredlist.org/species/171015/1320052,Cibinia nana,VU,1320052,2,scope,NA
2017,TRUE,FALSE,FALSE,171016,https://www.iucnredlist.org/species/171016/1320066,Arion rufus,LC,1320066,2,scope,NA
2017,FALSE,FALSE,FALSE,171018,https://www.iucnredlist.org/species/171018/1320094,Bulgarica pindica,NT,1320094,2,scope,NA
2017,TRUE,FALSE,FALSE,171019,https://www.iucnredlist.org/species/171019/1320108,Retinella olivetorum,LC,1320108,2,scope,NA
2017,TRUE,FALSE,FALSE,171020,https://www.iucnredlist.org/species/171020/1320122,Carpathica wirthi,DD,1320122,2,scope,NA
2017,TRUE,FALSE,FALSE,171021,https://www.iucnredlist.org/species/171021/1320136,Medora hiltrudae,NT,1320136,2,scope,NA
2017,TRUE,FALSE,FALSE,171022,https://www.iucnredlist.org/species/171022/1320150,Arion magnus,DD,1320150,2,scope,NA
2017,FALSE,FALSE,FALSE,171025,https://www.iucnredlist.org/species/171025/1320192,Paralaoma servilis,DD,1320192,2,scope,NA
2017,TRUE,FALSE,FALSE,171026,https://www.iucnredlist.org/species/171026/1320206,Stigmatica stigmatica,LC,1320206,2,scope,NA
2017,TRUE,FALSE,FALSE,171027,https://www.iucnredlist.org/species/171027/1320220,Tandonia reuleauxi,LC,1320220,2,scope,NA
2017,TRUE,FALSE,FALSE,171028,https://www.iucnredlist.org/species/171028/1320234,Malacolimax tenellus,LC,1320234,2,scope,NA
2017,TRUE,FALSE,FALSE,171029,https://www.iucnredlist.org/species/171029/1320248,Albinaria avia,LC,1320248,2,scope,NA
2017,TRUE,FALSE,FALSE,171031,https://www.iucnredlist.org/species/171031/1320276,Retinella giustii,LC,1320276,2,scope,NA
2017,TRUE,FALSE,FALSE,171032,https://www.iucnredlist.org/species/171032/1320290,Charpentieria septemplicata,NT,1320290,2,scope,NA
2017,TRUE,FALSE,FALSE,171033,https://www.iucnredlist.org/species/171033/1320304,Charpentieria grohmanniana,EN,1320304,2,scope,NA
2017,FALSE,FALSE,FALSE,171035,https://www.iucnredlist.org/species/171035/1320332,Aegopis tenerrimus,NT,1320332,2,scope,NA
2017,TRUE,FALSE,FALSE,171038,https://www.iucnredlist.org/species/171038/1320374,Stigmatica lamellata,LC,1320374,2,scope,NA
2017,FALSE,FALSE,FALSE,171039,https://www.iucnredlist.org/species/171039/1320388,Albinaria litoraria,VU,1320388,2,scope,NA
2017,FALSE,FALSE,FALSE,171040,https://www.iucnredlist.org/species/171040/1320402,Cecilioides rizzeana,DD,1320402,2,scope,NA
2017,TRUE,FALSE,FALSE,171041,https://www.iucnredlist.org/species/171041/1320416,Oxychilus translucidus,NA,1320416,2,scope,NA
2017,TRUE,FALSE,FALSE,171042,https://www.iucnredlist.org/species/171042/1320430,Vestia ranojevici,LC,1320430,2,scope,NA
2017,TRUE,FALSE,FALSE,171043,https://www.iucnredlist.org/species/171043/1320444,Vitrea kutschigi,LC,1320444,2,scope,NA
2017,FALSE,FALSE,FALSE,171046,https://www.iucnredlist.org/species/171046/1320486,Carinigera liebegottae,VU,1320486,2,scope,NA
2017,FALSE,FALSE,FALSE,171049,https://www.iucnredlist.org/species/171049/1320528,Cecilioides petitiana,DD,1320528,2,scope,NA
2017,TRUE,FALSE,FALSE,171051,https://www.iucnredlist.org/species/171051/1320556,Mediterranea wiktori,LC,1320556,2,scope,NA
2017,TRUE,FALSE,FALSE,171052,https://www.iucnredlist.org/species/171052/1320570,Virpazaria ripkeni,LC,1320570,2,scope,NA
2017,TRUE,FALSE,FALSE,171053,https://www.iucnredlist.org/species/171053/1320584,Daudebardia brevipes,LC,1320584,2,scope,NA
2017,FALSE,FALSE,FALSE,171054,https://www.iucnredlist.org/species/171054/1320598,Doraegopis carinatus,VU,1320598,2,scope,NA
2017,TRUE,FALSE,FALSE,171055,https://www.iucnredlist.org/species/171055/1320612,Macedonica frauenfeldi,LC,1320612,2,scope,NA
2017,TRUE,FALSE,FALSE,171056,https://www.iucnredlist.org/species/171056/1320626,Oxychilus gardinii,LC,1320626,2,scope,NA
2017,FALSE,TRUE,FALSE,171057,https://www.iucnredlist.org/species/171057/1320640,Atlantica putrescens,CR,1320640,2,scope,NA
2018,TRUE,FALSE,FALSE,171058,https://www.iucnredlist.org/species/171058/1320654,Geomalacus oliveirae,NT,1320654,2,scope,NA
2017,TRUE,FALSE,FALSE,171059,https://www.iucnredlist.org/species/171059/1320668,Oxychilus uziellii,LC,1320668,2,scope,NA
2017,FALSE,FALSE,FALSE,171060,https://www.iucnredlist.org/species/171060/1320682,Vallatia vallata,LC,1320682,2,scope,NA
2017,TRUE,FALSE,FALSE,171062,https://www.iucnredlist.org/species/171062/1320710,Oxychilus canini,NT,1320710,2,scope,NA
2017,FALSE,FALSE,FALSE,171064,https://www.iucnredlist.org/species/171064/1320738,Euconulus praticola,DD,1320738,2,scope,NA
2017,TRUE,FALSE,FALSE,171065,https://www.iucnredlist.org/species/171065/1320752,Macrogastra badia,LC,1320752,2,scope,NA
2017,TRUE,FALSE,FALSE,171066,https://www.iucnredlist.org/species/171066/1320766,Cecilioides actoniana,DD,1320766,2,scope,NA
2017,TRUE,TRUE,FALSE,171067,https://www.iucnredlist.org/species/171067/1320780,Janulus pompylius,CR,1320780,2,scope,NA
2017,TRUE,FALSE,FALSE,171068,https://www.iucnredlist.org/species/171068/1320794,Limax wolterstorffi,LC,1320794,2,scope,NA
2017,FALSE,FALSE,FALSE,171070,https://www.iucnredlist.org/species/171070/1320822,Idyla liebegottae,VU,1320822,2,scope,NA
2017,FALSE,FALSE,FALSE,171071,https://www.iucnredlist.org/species/171071/1320836,Tsoukatosia christinae,LC,1320836,2,scope,NA
2017,TRUE,FALSE,FALSE,171072,https://www.iucnredlist.org/species/171072/1320850,Lehmannia horezia,LC,1320850,2,scope,NA
2017,TRUE,FALSE,FALSE,171073,https://www.iucnredlist.org/species/171073/1320864,Ambigolimax nyctelius,LC,1320864,2,scope,NA
2017,TRUE,FALSE,FALSE,171074,https://www.iucnredlist.org/species/171074/1320878,Strigillaria urbanskii,NT,1320878,2,scope,NA
2017,FALSE,FALSE,FALSE,171075,https://www.iucnredlist.org/species/171075/1320892,Sciocochlea collasi,NT,1320892,2,scope,NA
2017,TRUE,FALSE,FALSE,171076,https://www.iucnredlist.org/species/171076/1320906,Stigmatica pantocratoris,LC,1320906,2,scope,NA
2017,TRUE,FALSE,FALSE,171077,https://www.iucnredlist.org/species/171077/1320920,Leucostigma candidescens,LC,1320920,2,scope,NA
2017,TRUE,FALSE,FALSE,171078,https://www.iucnredlist.org/species/171078/1320934,Carinigera pellucida,EN,1320934,2,scope,NA
2017,TRUE,FALSE,FALSE,171079,https://www.iucnredlist.org/species/171079/1320948,Testacella haliotidea,LC,1320948,2,scope,NA
2017,TRUE,FALSE,FALSE,171080,https://www.iucnredlist.org/species/171080/1320962,Tandonia dalmatina,DD,1320962,2,scope,NA
2017,FALSE,FALSE,FALSE,171081,https://www.iucnredlist.org/species/171081/1320976,Sphincterochila insularis,EN,1320976,2,scope,NA
2017,TRUE,FALSE,FALSE,171082,https://www.iucnredlist.org/species/171082/1320990,Cecilioides stephaniana,DD,1320990,2,scope,NA
2017,TRUE,FALSE,FALSE,171083,https://www.iucnredlist.org/species/171083/1321004,Carinigera schuetti,LC,1321004,2,scope,NA
2017,TRUE,FALSE,FALSE,171084,https://www.iucnredlist.org/species/171084/1321018,Macedonica pirotana,LC,1321018,2,scope,NA
2017,TRUE,FALSE,FALSE,171085,https://www.iucnredlist.org/species/171085/1321032,Cecilioides veneta,LC,1321032,2,scope,NA
2017,TRUE,FALSE,FALSE,171086,https://www.iucnredlist.org/species/171086/1321046,Oxychilus navarricus,LC,1321046,2,scope,NA
2017,TRUE,FALSE,FALSE,171087,https://www.iucnredlist.org/species/171087/1321060,Oxychilus lathyri,NT,1321060,2,scope,NA
2017,TRUE,FALSE,FALSE,171088,https://www.iucnredlist.org/species/171088/1321074,Schistophallus oscari,NT,1321074,2,scope,NA
2017,TRUE,FALSE,FALSE,171089,https://www.iucnredlist.org/species/171089/1321088,Delima vidovichii,LC,1321088,2,scope,NA
2017,TRUE,FALSE,FALSE,171090,https://www.iucnredlist.org/species/171090/1321102,Bulgarica moellendorffi,VU,1321102,2,scope,NA
2017,TRUE,FALSE,FALSE,171091,https://www.iucnredlist.org/species/171091/1321116,Daudebardia wiktori,LC,1321116,2,scope,NA
2017,TRUE,FALSE,FALSE,171092,https://www.iucnredlist.org/species/171092/1321130,Laciniaria bajula,LC,1321130,2,scope,NA
2017,FALSE,FALSE,FALSE,171093,https://www.iucnredlist.org/species/171093/1321144,Gyralina pageti,VU,1321144,2,scope,NA
2017,TRUE,FALSE,FALSE,171094,https://www.iucnredlist.org/species/171094/1321158,Retinella rochebruni,LC,1321158,2,scope,NA
2017,TRUE,FALSE,FALSE,171095,https://www.iucnredlist.org/species/171095/1321172,Limax dobrogicus,VU,1321172,2,scope,NA
2017,TRUE,FALSE,FALSE,171096,https://www.iucnredlist.org/species/171096/1321186,Cochlodina dubiosa,LC,1321186,2,scope,NA
2017,TRUE,FALSE,FALSE,171097,https://www.iucnredlist.org/species/171097/1321200,Mentissa canalifera,LC,1321200,2,scope,NA
2017,TRUE,FALSE,FALSE,171098,https://www.iucnredlist.org/species/171098/1321214,Ferussacia tumidula,DD,1321214,2,scope,NA
2017,FALSE,FALSE,FALSE,171102,https://www.iucnredlist.org/species/171102/1321256,Oxyloma pinteri,VU,1321256,2,scope,NA
2017,TRUE,FALSE,FALSE,171103,https://www.iucnredlist.org/species/171103/1321270,Balea nitida,NT,1321270,2,scope,NA
2017,TRUE,FALSE,FALSE,171104,https://www.iucnredlist.org/species/171104/1321284,Oxychilus spectabilis,LC,1321284,2,scope,NA
2017,TRUE,FALSE,FALSE,171105,https://www.iucnredlist.org/species/171105/1321298,Retinella incerta,LC,1321298,2,scope,NA
2014,FALSE,FALSE,FALSE,171106,https://www.iucnredlist.org/species/171106/1321312,Cecilioides jeskalovicensis,CR,1321312,2,scope,NA
2017,TRUE,FALSE,FALSE,171107,https://www.iucnredlist.org/species/171107/1321354,Dilataria succineata,LC,1321354,2,scope,NA
2017,FALSE,FALSE,FALSE,171108,https://www.iucnredlist.org/species/171108/1321368,Doraegopis euboeicus,NT,1321368,2,scope,NA
2017,TRUE,FALSE,FALSE,171109,https://www.iucnredlist.org/species/171109/1321382,Bulgarica pavlovici,NT,1321382,2,scope,NA
2017,TRUE,FALSE,FALSE,171110,https://www.iucnredlist.org/species/171110/1321396,Carinigera lophauchena,EN,1321396,2,scope,NA
2017,FALSE,TRUE,FALSE,171111,https://www.iucnredlist.org/species/171111/1321410,Lindbergia gittenbergeri,CR,1321410,2,scope,NA
2017,TRUE,FALSE,FALSE,171112,https://www.iucnredlist.org/species/171112/1321424,Atlantica retexta,DD,1321424,2,scope,NA
2017,TRUE,FALSE,FALSE,171113,https://www.iucnredlist.org/species/171113/1321438,Cibinia transsilvanica,DD,1321438,2,scope,NA
2017,TRUE,FALSE,FALSE,171114,https://www.iucnredlist.org/species/171114/1321452,Ferussacia attenuata,LC,1321452,2,scope,NA
2017,TRUE,FALSE,FALSE,171116,https://www.iucnredlist.org/species/171116/1321480,Arion euthymeanus,DD,1321480,2,scope,NA
2017,FALSE,FALSE,FALSE,171117,https://www.iucnredlist.org/species/171117/1321494,Doraegopis boeoticus,EN,1321494,2,scope,NA
2017,TRUE,FALSE,FALSE,171118,https://www.iucnredlist.org/species/171118/1321508,Milax verrucosus,LC,1321508,2,scope,NA
2017,TRUE,FALSE,FALSE,171119,https://www.iucnredlist.org/species/171119/1321522,Oxyloma dunkeri,DD,1321522,2,scope,NA
2017,FALSE,FALSE,FALSE,171120,https://www.iucnredlist.org/species/171120/1321536,Balcanodiscus magnus,NT,1321536,2,scope,NA
2017,FALSE,FALSE,FALSE,171121,https://www.iucnredlist.org/species/171121/1321550,Allaegopis subariedeli,VU,1321550,2,scope,NA
2017,TRUE,FALSE,FALSE,171122,https://www.iucnredlist.org/species/171122/1321564,Tandonia pageti,VU,1321564,2,scope,NA
2017,FALSE,FALSE,FALSE,171123,https://www.iucnredlist.org/species/171123/1321578,Isabellaria perplana,LC,1321578,2,scope,NA
2018,TRUE,FALSE,FALSE,171125,https://www.iucnredlist.org/species/171125/1321606,Arion gilvus,LC,1321606,2,scope,NA
2017,TRUE,FALSE,FALSE,171126,https://www.iucnredlist.org/species/171126/1321620,Delima edmibrani,NT,1321620,2,scope,NA
2017,TRUE,FALSE,FALSE,171128,https://www.iucnredlist.org/species/171128/1321648,Tandonia cavicola,LC,1321648,2,scope,NA
2017,TRUE,FALSE,FALSE,171129,https://www.iucnredlist.org/species/171129/1321662,Vitrea etrusca,LC,1321662,2,scope,NA
2017,TRUE,FALSE,FALSE,171130,https://www.iucnredlist.org/species/171130/1321676,Montenegrina helvola,LC,1321676,2,scope,NA
2017,TRUE,FALSE,FALSE,171132,https://www.iucnredlist.org/species/171132/1321704,Paraegopis albanicus,LC,1321704,2,scope,NA
2017,TRUE,FALSE,FALSE,171133,https://www.iucnredlist.org/species/171133/1321718,Vitrea sturanyi,LC,1321718,2,scope,NA
2017,TRUE,FALSE,FALSE,171134,https://www.iucnredlist.org/species/171134/1321732,Oxychilus blauneri,LC,1321732,2,scope,NA
2017,TRUE,FALSE,FALSE,171135,https://www.iucnredlist.org/species/171135/1321746,Idyla bicristata,LC,1321746,2,scope,NA
2017,FALSE,FALSE,FALSE,171136,https://www.iucnredlist.org/species/171136/1321760,Vitrea schuetti,LC,1321760,2,scope,NA
2017,FALSE,FALSE,FALSE,171137,https://www.iucnredlist.org/species/171137/1321774,Vestia gulo,LC,1321774,2,scope,NA
2017,TRUE,TRUE,FALSE,171139,https://www.iucnredlist.org/species/171139/1321802,Atlantica gomerensis,CR,1321802,2,scope,NA
2017,TRUE,FALSE,FALSE,171140,https://www.iucnredlist.org/species/171140/1321816,Vitrea botterii,LC,1321816,2,scope,NA
2017,FALSE,FALSE,FALSE,171141,https://www.iucnredlist.org/species/171141/1321830,Albinaria sublamellosa,VU,1321830,2,scope,NA
2017,TRUE,FALSE,FALSE,171142,https://www.iucnredlist.org/species/171142/1321844,Ferussacia vitrea,LC,1321844,2,scope,NA
2017,TRUE,FALSE,FALSE,171143,https://www.iucnredlist.org/species/171143/1321858,Macedonica slavica,VU,1321858,2,scope,NA
2017,TRUE,FALSE,FALSE,171144,https://www.iucnredlist.org/species/171144/1321872,Delima pellucida,NT,1321872,2,scope,NA
2017,TRUE,FALSE,FALSE,171145,https://www.iucnredlist.org/species/171145/1321886,Arion iratii,VU,1321886,2,scope,NA
2018,TRUE,FALSE,FALSE,171147,https://www.iucnredlist.org/species/171147/1321914,Vitrea narbonensis,LC,1321914,2,scope,NA
2017,TRUE,FALSE,FALSE,171148,https://www.iucnredlist.org/species/171148/1321928,Aegopis spelaeus,NT,1321928,2,scope,NA
2017,TRUE,FALSE,FALSE,171149,https://www.iucnredlist.org/species/171149/1321971,Vitrea zilchi,EN,1321971,2,scope,NA
2017,TRUE,FALSE,FALSE,171150,https://www.iucnredlist.org/species/171150/1322014,Cochlodina orthostoma,LC,1322014,2,scope,NA
2017,TRUE,FALSE,FALSE,171151,https://www.iucnredlist.org/species/171151/1322028,Cecilioides poupillieri,DD,1322028,2,scope,NA
2017,FALSE,FALSE,FALSE,171152,https://www.iucnredlist.org/species/171152/1322042,Mediterranea mylonasi,LC,1322042,2,scope,NA
2017,FALSE,FALSE,FALSE,171153,https://www.iucnredlist.org/species/171153/1322056,Albinaria krueperi,LC,1322056,2,scope,NA
2017,TRUE,FALSE,FALSE,171154,https://www.iucnredlist.org/species/171154/1322070,Charpentieria tiberii,NT,1322070,2,scope,NA
2017,TRUE,FALSE,FALSE,171156,https://www.iucnredlist.org/species/171156/1322098,Alopia glauca,LC,1322098,2,scope,NA
2017,TRUE,FALSE,FALSE,171158,https://www.iucnredlist.org/species/171158/1322126,Gyralina tarabosensis,VU,1322126,2,scope,NA
2017,TRUE,FALSE,FALSE,171159,https://www.iucnredlist.org/species/171159/1322140,Macedonica pirinensis,LC,1322140,2,scope,NA
2017,TRUE,FALSE,FALSE,171160,https://www.iucnredlist.org/species/171160/1322154,Aegopinella epipedostoma,LC,1322154,2,scope,NA
2017,TRUE,FALSE,FALSE,171161,https://www.iucnredlist.org/species/171161/1322168,Mediterranea polygyra,LC,1322168,2,scope,NA
2017,FALSE,FALSE,FALSE,171162,https://www.iucnredlist.org/species/171162/1322182,Albinaria hohorsti,LC,1322182,2,scope,NA
2017,TRUE,FALSE,FALSE,171163,https://www.iucnredlist.org/species/171163/1322196,Alopia meschendorferi,VU,1322196,2,scope,NA
2017,TRUE,FALSE,FALSE,171164,https://www.iucnredlist.org/species/171164/1322210,Charpentieria itala,LC,1322210,2,scope,NA
2017,TRUE,FALSE,FALSE,171165,https://www.iucnredlist.org/species/171165/1322224,Graecophaedusa sperrlei,VU,1322224,2,scope,NA
2017,TRUE,FALSE,FALSE,171166,https://www.iucnredlist.org/species/171166/1322238,Strigillaria vetusta,LC,1322238,2,scope,NA
2017,TRUE,FALSE,FALSE,171168,https://www.iucnredlist.org/species/171168/1322266,Pyrgella leacociana,LC,1322266,2,scope,NA
2017,FALSE,FALSE,FALSE,171169,https://www.iucnredlist.org/species/171169/1322310,Agathylla goldi,NT,1322310,2,scope,NA
2017,TRUE,FALSE,FALSE,171171,https://www.iucnredlist.org/species/171171/1322338,Oxychilus majori,LC,1322338,2,scope,NA
2017,FALSE,FALSE,FALSE,171172,https://www.iucnredlist.org/species/171172/1322352,Zonites messenicus,EN,1322352,2,scope,NA
2017,TRUE,FALSE,FALSE,171173,https://www.iucnredlist.org/species/171173/1322366,Arion fuscus,LC,1322366,2,scope,NA
2017,FALSE,FALSE,FALSE,171176,https://www.iucnredlist.org/species/171176/1322408,Vitrea schneideri,NT,1322408,2,scope,NA
2017,TRUE,FALSE,FALSE,171177,https://www.iucnredlist.org/species/171177/1322422,Cochlodina costata,LC,1322422,2,scope,NA
2017,TRUE,FALSE,FALSE,171180,https://www.iucnredlist.org/species/171180/1322450,Cochlodina marisi,LC,1322450,2,scope,NA
2017,TRUE,FALSE,FALSE,171181,https://www.iucnredlist.org/species/171181/1322464,Delima helenae,NT,1322464,2,scope,NA
2017,TRUE,FALSE,FALSE,171183,https://www.iucnredlist.org/species/171183/1322492,Oxychilus mortilleti,LC,1322492,2,scope,NA
2017,TRUE,FALSE,FALSE,171184,https://www.iucnredlist.org/species/171184/1322506,Limacus maculatus,LC,1322506,2,scope,NA
2017,TRUE,FALSE,FALSE,171185,https://www.iucnredlist.org/species/171185/1322520,Limax granosus,DD,1322520,2,scope,NA
2017,TRUE,FALSE,FALSE,171186,https://www.iucnredlist.org/species/171186/1322534,Macrogastra attenuata,LC,1322534,2,scope,NA
2017,TRUE,FALSE,FALSE,171187,https://www.iucnredlist.org/species/171187/1322548,Carpathica stussineri,LC,1322548,2,scope,NA
2017,FALSE,FALSE,FALSE,171189,https://www.iucnredlist.org/species/171189/1322576,Clausilia whateliana,LC,1322576,2,scope,NA
2017,TRUE,FALSE,FALSE,171190,https://www.iucnredlist.org/species/171190/1322590,Hohenwartiana hohenwarti,LC,1322590,2,scope,NA
2017,TRUE,FALSE,FALSE,171191,https://www.iucnredlist.org/species/171191/1322604,Oxychilus courquini,LC,1322604,2,scope,NA
2017,TRUE,FALSE,FALSE,171192,https://www.iucnredlist.org/species/171192/1322618,Daudebardia rufa,LC,1322618,2,scope,NA
