year,latest,possibly_extinct,possibly_extinct_in_the_wild,iucn_sid,url,sciname,category,assessment_id,code,code_type,scopes_description,scopes_code
2012,TRUE,FALSE,FALSE,162635,https://www.iucnredlist.org/species/162635/933436,Sepia recurvirostra,DD,933436,2,system,Global,1
2012,TRUE,FALSE,FALSE,162637,https://www.iucnredlist.org/species/162637/934021,Sepia bathyalis,DD,934021,2,system,Global,1
2012,TRUE,FALSE,FALSE,162638,https://www.iucnredlist.org/species/162638/934155,Sepia acuminata,DD,934155,2,system,Global,1
2012,TRUE,FALSE,FALSE,162639,https://www.iucnredlist.org/species/162639/934341,Sepia elliptica,DD,934341,2,system,Global,1
2012,TRUE,FALSE,FALSE,162640,https://www.iucnredlist.org/species/162640/934582,Sepia subtenuipes,DD,934582,2,system,Global,1
2012,TRUE,FALSE,FALSE,162641,https://www.iucnredlist.org/species/162641/934740,Sepia plathyconchalis,DD,934740,2,system,Global,1
2012,TRUE,FALSE,FALSE,162642,https://www.iucnredlist.org/species/162642/934873,Sepia mestus,LC,934873,2,system,Global,1
2012,TRUE,FALSE,FALSE,162643,https://www.iucnredlist.org/species/162643/935016,Sepiola ligulata,DD,935016,2,system,Global,1
2012,TRUE,FALSE,FALSE,162644,https://www.iucnredlist.org/species/162644/935289,Heteroteuthis dispar,DD,935289,2,system,Global,1
2012,TRUE,FALSE,FALSE,162645,https://www.iucnredlist.org/species/162645/935830,Sepia savignyi,DD,935830,2,system,Global,1
2012,TRUE,FALSE,FALSE,162646,https://www.iucnredlist.org/species/162646/936071,Sepiola pfefferi,DD,936071,2,system,Global,1
2012,TRUE,FALSE,FALSE,162647,https://www.iucnredlist.org/species/162647/936237,Sepia typica,LC,936237,2,system,Global,1
2012,TRUE,FALSE,FALSE,162648,https://www.iucnredlist.org/species/162648/936400,Sepiella cyanea,DD,936400,2,system,Global,1
2012,TRUE,FALSE,FALSE,162649,https://www.iucnredlist.org/species/162649/936570,Sepia carinata,DD,936570,2,system,Global,1
2012,TRUE,FALSE,FALSE,162650,https://www.iucnredlist.org/species/162650/936826,Sepia joubini,DD,936826,2,system,Global,1
2012,TRUE,FALSE,FALSE,162651,https://www.iucnredlist.org/species/162651/936975,Sepia elobyana,DD,936975,2,system,Global,1
2012,TRUE,FALSE,FALSE,162652,https://www.iucnredlist.org/species/162652/937223,Sepia bidhaia,LC,937223,2,system,Global,1
2012,TRUE,FALSE,FALSE,162653,https://www.iucnredlist.org/species/162653/937367,Sepia appellofi,DD,937367,2,system,Global,1
2012,TRUE,FALSE,FALSE,162654,https://www.iucnredlist.org/species/162654/937531,Sepiola trirostrata,DD,937531,2,system,Global,1
2012,TRUE,FALSE,FALSE,162655,https://www.iucnredlist.org/species/162655/937665,Sepia burnupi,DD,937665,2,system,Global,1
2012,TRUE,FALSE,FALSE,162656,https://www.iucnredlist.org/species/162656/937822,Stoloteuthis maoria,DD,937822,2,system,Global,1
2012,TRUE,FALSE,FALSE,162657,https://www.iucnredlist.org/species/162657/937941,Idiosepius paradoxus,DD,937941,2,system,Global,1
2012,TRUE,FALSE,FALSE,162658,https://www.iucnredlist.org/species/162658/938156,Sepia incerta,DD,938156,2,system,Global,1
2012,TRUE,FALSE,FALSE,162659,https://www.iucnredlist.org/species/162659/938307,Sepiola intermedia,DD,938307,2,system,Global,1
2012,TRUE,FALSE,FALSE,162660,https://www.iucnredlist.org/species/162660/938595,Sepia andreana,DD,938595,2,system,Global,1
2012,TRUE,FALSE,FALSE,162662,https://www.iucnredlist.org/species/162662/938919,Sepia aculeata,DD,938919,2,system,Global,1
2012,TRUE,FALSE,FALSE,162663,https://www.iucnredlist.org/species/162663/939433,Neorossia caroli,LC,939433,2,system,Global,1
2012,TRUE,FALSE,FALSE,162664,https://www.iucnredlist.org/species/162664/939991,Sepia officinalis,LC,939991,2,system,Global,1
2012,TRUE,FALSE,FALSE,162665,https://www.iucnredlist.org/species/162665/940453,Sepiola knudseni,DD,940453,2,system,Global,1
2012,TRUE,FALSE,FALSE,162666,https://www.iucnredlist.org/species/162666/940677,Sepia esculenta,DD,940677,2,system,Global,1
2012,TRUE,FALSE,FALSE,162667,https://www.iucnredlist.org/species/162667/940955,Sepia arabica,DD,940955,2,system,Global,1
2012,TRUE,FALSE,FALSE,162668,https://www.iucnredlist.org/species/162668/941205,Sepia sokotriensis,DD,941205,2,system,Global,1
2012,TRUE,FALSE,FALSE,162669,https://www.iucnredlist.org/species/162669/941389,Euprymna stenodactyla,DD,941389,2,system,Global,1
2012,TRUE,FALSE,FALSE,162670,https://www.iucnredlist.org/species/162670/941509,Sepia mirabilis,DD,941509,2,system,Global,1
2012,TRUE,FALSE,FALSE,162672,https://www.iucnredlist.org/species/162672/941958,Inioteuthis maculosa,LC,941958,2,system,Global,1
2012,TRUE,FALSE,FALSE,162673,https://www.iucnredlist.org/species/162673/942356,Sepia rozella,DD,942356,2,system,Global,1
2012,TRUE,FALSE,FALSE,162674,https://www.iucnredlist.org/species/162674/942516,Euprymna hoylei,DD,942516,2,system,Global,1
2012,TRUE,FALSE,FALSE,162676,https://www.iucnredlist.org/species/162676/942672,Sepia whitleyana,DD,942672,2,system,Global,1
2012,TRUE,FALSE,FALSE,162677,https://www.iucnredlist.org/species/162677/942869,Sepia angulata,DD,942869,2,system,Global,1
2012,TRUE,FALSE,FALSE,162678,https://www.iucnredlist.org/species/162678/943019,Sepia sewelli,DD,943019,2,system,Global,1
2012,TRUE,FALSE,FALSE,162679,https://www.iucnredlist.org/species/162679/943177,Sepia australis,LC,943177,2,system,Global,1
2012,TRUE,FALSE,FALSE,162680,https://www.iucnredlist.org/species/162680/943377,Sepia opipara,LC,943377,2,system,Global,1
2012,TRUE,FALSE,FALSE,162681,https://www.iucnredlist.org/species/162681/943607,Metasepia pfefferi,DD,943607,2,system,Global,1
2012,TRUE,FALSE,FALSE,162682,https://www.iucnredlist.org/species/162682/943839,Rondeletiola minor,DD,943839,2,system,Global,1
2012,TRUE,FALSE,FALSE,162683,https://www.iucnredlist.org/species/162683/944319,Austrorossia australis,LC,944319,2,system,Global,1
2012,TRUE,FALSE,FALSE,162684,https://www.iucnredlist.org/species/162684/944514,Sepiella ocellata,DD,944514,2,system,Global,1
2012,TRUE,FALSE,FALSE,162685,https://www.iucnredlist.org/species/162685/944655,Sepiadarium gracilis,DD,944655,2,system,Global,1
2012,TRUE,FALSE,FALSE,162686,https://www.iucnredlist.org/species/162686/944773,Idiosepius picteti,DD,944773,2,system,Global,1
2012,TRUE,FALSE,FALSE,162687,https://www.iucnredlist.org/species/162687/944902,Sepia zanzibarica,DD,944902,2,system,Global,1
2018,TRUE,FALSE,FALSE,162695,https://www.iucnredlist.org/species/162695/945167,Pareledone cornuta,LC,945167,2,system,Global,1
2018,TRUE,FALSE,FALSE,162696,https://www.iucnredlist.org/species/162696/945349,Adelieledone piatkowski,LC,945349,2,system,Global,1
2018,TRUE,FALSE,FALSE,162697,https://www.iucnredlist.org/species/162697/945505,Pareledone panchroma,LC,945505,2,system,Global,1
2018,TRUE,FALSE,FALSE,162698,https://www.iucnredlist.org/species/162698/945672,Pareledone aurorae,LC,945672,2,system,Global,1
2018,TRUE,FALSE,FALSE,162699,https://www.iucnredlist.org/species/162699/945856,Thaumeledone rotunda,LC,945856,2,system,Global,1
2018,TRUE,FALSE,FALSE,162700,https://www.iucnredlist.org/species/162700/946021,Adelieledone polymorpha,LC,946021,2,system,Global,1
2018,TRUE,FALSE,FALSE,162701,https://www.iucnredlist.org/species/162701/946212,Praealtus paralbida,LC,946212,2,system,Global,1
2018,TRUE,FALSE,FALSE,162702,https://www.iucnredlist.org/species/162702/946374,Thaumeledone marshalli,LC,946374,2,system,Global,1
2018,TRUE,FALSE,FALSE,162703,https://www.iucnredlist.org/species/162703/946530,Thaumeledone peninsulae,LC,946530,2,system,Global,1
2018,TRUE,FALSE,FALSE,162704,https://www.iucnredlist.org/species/162704/946686,Tetracheledone spinicirrus,DD,946686,2,system,Global,1
2018,TRUE,FALSE,FALSE,162705,https://www.iucnredlist.org/species/162705/946862,Pareledone aurata,LC,946862,2,system,Global,1
2018,TRUE,FALSE,FALSE,162706,https://www.iucnredlist.org/species/162706/946989,Pareledone albimaculata,LC,946989,2,system,Global,1
2018,TRUE,FALSE,FALSE,162707,https://www.iucnredlist.org/species/162707/947157,Pareledone subtilis,LC,947157,2,system,Global,1
2018,TRUE,FALSE,FALSE,162708,https://www.iucnredlist.org/species/162708/947324,Thaumeledone gunteri,LC,947324,2,system,Global,1
2018,TRUE,FALSE,FALSE,162709,https://www.iucnredlist.org/species/162709/947487,Thaumeledone zeiss,LC,947487,2,system,Global,1
2018,TRUE,FALSE,FALSE,162710,https://www.iucnredlist.org/species/162710/947645,Pareledone prydzensis,LC,947645,2,system,Global,1
2018,TRUE,FALSE,FALSE,162712,https://www.iucnredlist.org/species/162712/947986,Thaumeledone brevis,DD,947986,2,system,Global,1
2018,TRUE,FALSE,FALSE,162713,https://www.iucnredlist.org/species/162713/948145,Pareledone serperastrata,LC,948145,2,system,Global,1
2018,TRUE,FALSE,FALSE,162714,https://www.iucnredlist.org/species/162714/948327,Bathypurpurata profunda,DD,948327,2,system,Global,1
2018,TRUE,FALSE,FALSE,162715,https://www.iucnredlist.org/species/162715/948474,Velodona togata,DD,948474,2,system,Global,1
2018,TRUE,FALSE,FALSE,162716,https://www.iucnredlist.org/species/162716/948614,Pareledone framensis,LC,948614,2,system,Global,1
2018,TRUE,FALSE,FALSE,162717,https://www.iucnredlist.org/species/162717/948796,Pareledone felix,LC,948796,2,system,Global,1
2018,TRUE,FALSE,FALSE,162718,https://www.iucnredlist.org/species/162718/948963,Adelieledone adelieana,LC,948963,2,system,Global,1
2018,TRUE,FALSE,FALSE,162719,https://www.iucnredlist.org/species/162719/949136,Vosseledone charrua,DD,949136,2,system,Global,1
2018,TRUE,FALSE,FALSE,162720,https://www.iucnredlist.org/species/162720/949315,Pareledone turqueti,LC,949315,2,system,Global,1
2018,TRUE,FALSE,FALSE,162721,https://www.iucnredlist.org/species/162721/949517,Pareledone aequipapillae,LC,949517,2,system,Global,1
2014,TRUE,FALSE,FALSE,162894,https://www.iucnredlist.org/species/162894/950290,Bathyteuthis berryi,DD,950290,2,system,Global,1
2018,TRUE,FALSE,FALSE,162897,https://www.iucnredlist.org/species/162897/950440,Octopus micros,DD,950440,2,system,Global,1
2014,TRUE,FALSE,FALSE,162899,https://www.iucnredlist.org/species/162899/950548,Amphitretus pelagicus,LC,950548,2,system,Global,1
2014,TRUE,FALSE,FALSE,162900,https://www.iucnredlist.org/species/162900/951370,Todarodes filippovae,LC,951370,2,system,Global,1
2019,TRUE,FALSE,FALSE,162901,https://www.iucnredlist.org/species/162901/951553,Uroteuthis vossi,DD,951553,2,system,Global,1
2014,TRUE,FALSE,FALSE,162902,https://www.iucnredlist.org/species/162902/951582,Mastigoteuthis cordiformis,DD,951582,2,system,Global,1
2018,TRUE,FALSE,FALSE,162903,https://www.iucnredlist.org/species/162903/951656,Octopus huttoni,DD,951656,2,system,Global,1
2014,TRUE,FALSE,FALSE,162904,https://www.iucnredlist.org/species/162904/951662,Enoploteuthis higginsi,LC,951662,2,system,Global,1
2014,TRUE,FALSE,FALSE,162905,https://www.iucnredlist.org/species/162905/951790,Enoploteuthis obliqua,LC,951790,2,system,Global,1
2014,TRUE,FALSE,FALSE,162906,https://www.iucnredlist.org/species/162906/951921,Helicocranchia pfefferi,DD,951921,2,system,Global,1
2018,TRUE,FALSE,FALSE,162907,https://www.iucnredlist.org/species/162907/952117,Octopus vitiensis,DD,952117,2,system,Global,1
2014,TRUE,FALSE,FALSE,162908,https://www.iucnredlist.org/species/162908/952123,Histioteuthis miranda,LC,952123,2,system,Global,1
2014,TRUE,FALSE,FALSE,162909,https://www.iucnredlist.org/species/162909/952287,Egea inermis,LC,952287,2,system,Global,1
2014,TRUE,FALSE,FALSE,162910,https://www.iucnredlist.org/species/162910/952453,Chtenopteryx sicula,DD,952453,2,system,Global,1
2018,TRUE,FALSE,FALSE,162911,https://www.iucnredlist.org/species/162911/952525,Octopus joubini,LC,952525,2,system,Global,1
2018,TRUE,FALSE,FALSE,162912,https://www.iucnredlist.org/species/162912/952531,Ameloctopus litoralis,LC,952531,2,system,Global,1
2018,TRUE,FALSE,FALSE,162913,https://www.iucnredlist.org/species/162913/952657,Callistoctopus nocturnus,LC,952657,2,system,Global,1
2018,TRUE,FALSE,FALSE,162914,https://www.iucnredlist.org/species/162914/952663,Muusoctopus longibrachus,LC,952663,2,system,Global,1
2014,TRUE,FALSE,FALSE,162916,https://www.iucnredlist.org/species/162916/952917,Leachia atlantica,DD,952917,2,system,Global,1
2014,TRUE,FALSE,FALSE,162917,https://www.iucnredlist.org/species/162917/953097,Opisthoteuthis mero,EN,953097,2,system,Global,1
2014,TRUE,FALSE,FALSE,162918,https://www.iucnredlist.org/species/162918/953226,Grimpoteuthis innominata,DD,953226,2,system,Global,1
2014,TRUE,FALSE,FALSE,162919,https://www.iucnredlist.org/species/162919/953330,Octopoteuthis danae,DD,953330,2,system,Global,1
2019,TRUE,FALSE,FALSE,162920,https://www.iucnredlist.org/species/162920/953650,Afrololigo mercatoris,LC,953650,2,system,Global,1
2014,TRUE,FALSE,FALSE,162922,https://www.iucnredlist.org/species/162922/953701,Abralia spaercki,DD,953701,2,system,Global,1
2019,TRUE,FALSE,FALSE,162923,https://www.iucnredlist.org/species/162923/953836,Loliolus uyii,DD,953836,2,system,Global,1
2018,TRUE,FALSE,FALSE,162924,https://www.iucnredlist.org/species/162924/953842,Amphioctopus polyzenia,DD,953842,2,system,Global,1
2014,TRUE,FALSE,FALSE,162925,https://www.iucnredlist.org/species/162925/953880,Histioteuthis heteropsis,LC,953880,2,system,Global,1
2014,TRUE,FALSE,FALSE,162926,https://www.iucnredlist.org/species/162926/954040,Eucleoteuthis luminosa,LC,954040,2,system,Global,1
2014,TRUE,FALSE,FALSE,162928,https://www.iucnredlist.org/species/162928/954300,Octopoteuthis nielseni,DD,954300,2,system,Global,1
2018,TRUE,FALSE,FALSE,162929,https://www.iucnredlist.org/species/162929/954416,Muusoctopus normani,LC,954416,2,system,Global,1
2014,TRUE,FALSE,FALSE,162930,https://www.iucnredlist.org/species/162930/954587,Gonatopsis borealis,LC,954587,2,system,Global,1
2014,TRUE,FALSE,FALSE,162931,https://www.iucnredlist.org/species/162931/954756,Gonatus madokai,LC,954756,2,system,Global,1
2018,TRUE,FALSE,FALSE,162932,https://www.iucnredlist.org/species/162932/954911,Octopus nanus,DD,954911,2,system,Global,1
2014,TRUE,FALSE,FALSE,162933,https://www.iucnredlist.org/species/162933/954917,Abraliopsis pacificus,LC,954917,2,system,Global,1
2014,TRUE,FALSE,FALSE,162934,https://www.iucnredlist.org/species/162934/955048,Histioteuthis eltaninae,LC,955048,2,system,Global,1
2019,TRUE,FALSE,FALSE,162935,https://www.iucnredlist.org/species/162935/955213,Pickfordiateuthis pulchella,DD,955213,2,system,Global,1
2018,TRUE,FALSE,FALSE,162937,https://www.iucnredlist.org/species/162937/955266,Eledone palari,LC,955266,2,system,Global,1
2014,TRUE,FALSE,FALSE,162938,https://www.iucnredlist.org/species/162938/955272,Stigmatoteuthis hoylei,LC,955272,2,system,Global,1
2014,TRUE,FALSE,FALSE,162939,https://www.iucnredlist.org/species/162939/955442,Cirrothauma magna,DD,955442,2,system,Global,1
2019,TRUE,FALSE,FALSE,162940,https://www.iucnredlist.org/species/162940/955532,Uroteuthis bengalensis,DD,955532,2,system,Global,1
2014,TRUE,FALSE,FALSE,162941,https://www.iucnredlist.org/species/162941/955561,Cranchia scabra,LC,955561,2,system,Global,1
2014,TRUE,FALSE,FALSE,162942,https://www.iucnredlist.org/species/162942/955784,Taonius pavo,LC,955784,2,system,Global,1
2014,TRUE,FALSE,FALSE,162943,https://www.iucnredlist.org/species/162943/955940,Mastigoteuthis famelica,DD,955940,2,system,Global,1
2014,TRUE,FALSE,FALSE,162944,https://www.iucnredlist.org/species/162944/956018,Brachioteuthis behnii,DD,956018,2,system,Global,1
2014,TRUE,FALSE,FALSE,162945,https://www.iucnredlist.org/species/162945/956126,Histioteuthis meleagroteuthis,LC,956126,2,system,Global,1
2014,TRUE,FALSE,FALSE,162946,https://www.iucnredlist.org/species/162946/956344,Opisthoteuthis medusoides,DD,956344,2,system,Global,1
2014,TRUE,FALSE,FALSE,162948,https://www.iucnredlist.org/species/162948/956543,Liguriella podophthalma,DD,956543,2,system,Global,1
2014,TRUE,FALSE,FALSE,162950,https://www.iucnredlist.org/species/162950/957015,Gonatus onyx,LC,957015,2,system,Global,1
2014,TRUE,FALSE,FALSE,162951,https://www.iucnredlist.org/species/162951/957202,Abraliopsis chuni,DD,957202,2,system,Global,1
2014,TRUE,FALSE,FALSE,162952,https://www.iucnredlist.org/species/162952/957309,Grimalditeuthis bonplandi,LC,957309,2,system,Global,1
2014,TRUE,FALSE,FALSE,162953,https://www.iucnredlist.org/species/162953/957461,Galiteuthis pacifica,LC,957461,2,system,Global,1
2018,TRUE,FALSE,FALSE,162954,https://www.iucnredlist.org/species/162954/957595,Hapalochlaena maculosa,LC,957595,2,system,Global,1
2018,TRUE,FALSE,FALSE,162955,https://www.iucnredlist.org/species/162955/957634,Bathypolypus arcticus,LC,957634,2,system,Global,1
2014,TRUE,FALSE,FALSE,162956,https://www.iucnredlist.org/species/162956/957785,Brachioteuthis picta,LC,957785,2,system,Global,1
2018,TRUE,FALSE,FALSE,162957,https://www.iucnredlist.org/species/162957/957947,Bathypolypus valdiviae,LC,957947,2,system,Global,1
2018,TRUE,FALSE,FALSE,162958,https://www.iucnredlist.org/species/162958/958049,Enteroctopus dofleini,LC,958049,2,system,Global,1
2014,TRUE,FALSE,FALSE,162959,https://www.iucnredlist.org/species/162959/958088,Dosidicus gigas,DD,958088,2,system,Global,1
2014,TRUE,FALSE,FALSE,162961,https://www.iucnredlist.org/species/162961/958314,Joubiniteuthis portieri,LC,958314,2,system,Global,1
2014,TRUE,FALSE,FALSE,162962,https://www.iucnredlist.org/species/162962/958515,Planctoteuthis oligobessa,DD,958515,2,system,Global,1
2018,TRUE,FALSE,FALSE,162963,https://www.iucnredlist.org/species/162963/958660,Muusoctopus pseudonymus,DD,958660,2,system,Global,1
2014,TRUE,FALSE,FALSE,162964,https://www.iucnredlist.org/species/162964/958755,Enoploteuthis semilineata,DD,958755,2,system,Global,1
2018,TRUE,FALSE,FALSE,162966,https://www.iucnredlist.org/species/162966/958901,Graneledone challengeri,LC,958901,2,system,Global,1
2014,TRUE,FALSE,FALSE,162967,https://www.iucnredlist.org/species/162967/958991,Opisthoteuthis robsoni,DD,958991,2,system,Global,1
2014,TRUE,FALSE,FALSE,162968,https://www.iucnredlist.org/species/162968/959100,Enoploteuthis anapsis,LC,959100,2,system,Global,1
2019,TRUE,FALSE,FALSE,162969,https://www.iucnredlist.org/species/162969/959236,Uroteuthis duvauceli,DD,959236,2,system,Global,1
2024,TRUE,FALSE,FALSE,162970,https://www.iucnredlist.org/species/162970/959265,Nautilus macromphalus,DD,959265,2,system,Global,1
2018,TRUE,FALSE,FALSE,162971,https://www.iucnredlist.org/species/162971/959408,Amphioctopus neglectus,LC,959408,2,system,Global,1
2014,TRUE,FALSE,FALSE,162972,https://www.iucnredlist.org/species/162972/959446,Megalocranchia oceanica,DD,959446,2,system,Global,1
2019,TRUE,FALSE,FALSE,162973,https://www.iucnredlist.org/species/162973/959574,Pickfordiateuthis vossi,DD,959574,2,system,Global,1
2018,TRUE,FALSE,FALSE,162974,https://www.iucnredlist.org/species/162974/959580,Octopus mimus,LC,959580,2,system,Global,1
2018,TRUE,FALSE,FALSE,162975,https://www.iucnredlist.org/species/162975/959619,Hapalochlaena fasciata,LC,959619,2,system,Global,1
2018,TRUE,FALSE,FALSE,162976,https://www.iucnredlist.org/species/162976/959660,Octopus campbelli,DD,959660,2,system,Global,1
2014,TRUE,FALSE,FALSE,162977,https://www.iucnredlist.org/species/162977/959666,Cirroctopus glacialis,LC,959666,2,system,Global,1
2018,TRUE,FALSE,FALSE,162978,https://www.iucnredlist.org/species/162978/959777,Amphioctopus siamensis,LC,959777,2,system,Global,1
2014,TRUE,FALSE,FALSE,162979,https://www.iucnredlist.org/species/162979/959815,Teuthowenia maculata,DD,959815,2,system,Global,1
2014,TRUE,FALSE,FALSE,162980,https://www.iucnredlist.org/species/162980/959967,Mastigoteuthis psychrophila,DD,959967,2,system,Global,1
