year,latest,possibly_extinct,possibly_extinct_in_the_wild,iucn_sid,url,sciname,category,assessment_id,code,code_type,scopes,description
2011,TRUE,FALSE,FALSE,154712,https://www.iucnredlist.org/species/154712/4614989,Coryphaena hippurus,LC,4614989,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154760,https://www.iucnredlist.org/species/154760/4627606,Chromis alpha,LC,4627606,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154775,https://www.iucnredlist.org/species/154775/4630891,Emblemariopsis signifer,LC,4630891,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154785,https://www.iucnredlist.org/species/154785/4633007,Pleuragramma antarctica,LC,4633007,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154788,https://www.iucnredlist.org/species/154788/4633577,Hemitaurichthys thompsoni,LC,4633577,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,154807,https://www.iucnredlist.org/species/154807/4638603,Caranx crysos,LC,4638603,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154812,https://www.iucnredlist.org/species/154812/4639767,Amphiprion sandaracinos,LC,4639767,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154829,https://www.iucnredlist.org/species/154829/4645181,Parablennius yatabei,LC,4645181,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154831,https://www.iucnredlist.org/species/154831/4645603,Chromis punctipinnis,LC,4645603,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154834,https://www.iucnredlist.org/species/154834/4646487,Helcogramma inclinata,LC,4646487,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154837,https://www.iucnredlist.org/species/154837/4647136,Nemaclinus atelestos,LC,4647136,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154849,https://www.iucnredlist.org/species/154849/4650138,Helcogramma springeri,LC,4650138,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154872,https://www.iucnredlist.org/species/154872/4656289,Apogon compressus,LC,4656289,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154915,https://www.iucnredlist.org/species/154915/4666423,Teixeirichthys jordani,LC,4666423,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154919,https://www.iucnredlist.org/species/154919/4667820,Ateleopus japonicus,LC,4667820,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154920,https://www.iucnredlist.org/species/154920/4668079,Chrysiptera flavipinnis,LC,4668079,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154926,https://www.iucnredlist.org/species/154926/4669104,Xenopoclinus leprosus,LC,4669104,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154927,https://www.iucnredlist.org/species/154927/4669277,Entomacrodus macrospilus,LC,4669277,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154943,https://www.iucnredlist.org/species/154943/4673560,Heteroclinus whiteleggii,LC,4673560,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154947,https://www.iucnredlist.org/species/154947/4674591,Ecsenius trilineatus,LC,4674591,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154954,https://www.iucnredlist.org/species/154954/4676318,Thalassoma lucasanum,LC,4676318,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154958,https://www.iucnredlist.org/species/154958/4677100,Heteroclinus roseus,LC,4677100,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154986,https://www.iucnredlist.org/species/154986/4683552,Paraclinus magdalenae,EN,4683552,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154998,https://www.iucnredlist.org/species/154998/4687037,Argyropelecus hemigymnus,LC,4687037,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155064,https://www.iucnredlist.org/species/155064/4690236,Apogon notatus,LC,4690236,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155083,https://www.iucnredlist.org/species/155083/4694588,Centropyge acanthops,LC,4694588,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155086,https://www.iucnredlist.org/species/155086/4696147,Omobranchus fasciolatus,LC,4696147,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155022,https://www.iucnredlist.org/species/155022/4700791,Uranoscopus polli,LC,4700791,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,155096,https://www.iucnredlist.org/species/155096/4701918,Sarda sarda,LC,4701918,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155099,https://www.iucnredlist.org/species/155099/4704977,Omobranchus anolius,LC,4704977,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155108,https://www.iucnredlist.org/species/155108/4709936,Omobranchus rotundiceps,LC,4709936,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155109,https://www.iucnredlist.org/species/155109/4710281,Praealticus dayi,LC,4710281,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155121,https://www.iucnredlist.org/species/155121/4717007,Paraclinus integripinnis,LC,4717007,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155057,https://www.iucnredlist.org/species/155057/4718929,Uranoscopus japonicus,LC,4718929,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155068,https://www.iucnredlist.org/species/155068/4721000,Remora brachyptera,LC,4721000,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155076,https://www.iucnredlist.org/species/155076/4726953,Halichoeres notospilus,LC,4726953,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155144,https://www.iucnredlist.org/species/155144/4728655,Myripristis trachyacron,LC,4728655,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155159,https://www.iucnredlist.org/species/155159/4731746,Trachinotus rhodopus,LC,4731746,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155174,https://www.iucnredlist.org/species/155174/4735851,Neoclinus uninotatus,LC,4735851,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155193,https://www.iucnredlist.org/species/155193/4741682,Coradion melanopus,LC,4741682,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155205,https://www.iucnredlist.org/species/155205/4744711,Caulolatilus affinis,LC,4744711,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155220,https://www.iucnredlist.org/species/155220/4749409,Chaetodon sedentarius,LC,4749409,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155248,https://www.iucnredlist.org/species/155248/4757014,Starksia guttata,LC,4757014,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155263,https://www.iucnredlist.org/species/155263/4760384,Paraclinus rubicundus,LC,4760384,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155270,https://www.iucnredlist.org/species/155270/4762339,Entomacrodus stellifer,LC,4762339,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155274,https://www.iucnredlist.org/species/155274/4763324,Apogon wassinki,LC,4763324,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155308,https://www.iucnredlist.org/species/155308/4771656,Centropyge loricula,LC,4771656,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155310,https://www.iucnredlist.org/species/155310/4772225,Atherinomorus stipes,LC,4772225,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,155327,https://www.iucnredlist.org/species/155327/4776119,Crocodilichthys gracilis,LC,4776119,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,155835,https://www.iucnredlist.org/species/155835/4851948,Hydrobia acuta,LC,4851948,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,156709,https://www.iucnredlist.org/species/156709/4986622,Ponentina subvirescens,LC,4986622,2,population_trend,,Stable
2009,TRUE,FALSE,FALSE,158152,https://www.iucnredlist.org/species/158152/5187046,Pandanus kirkii,LC,5187046,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,158632,https://www.iucnredlist.org/species/158632/5243740,Salarias sinuosus,LC,5243740,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,15873,https://www.iucnredlist.org/species/15873/5274582,Pagrus pagrus,LC,5274582,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,161885,https://www.iucnredlist.org/species/161885/5508819,Colchicum corsicum,VU,5508819,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,161983,https://www.iucnredlist.org/species/161983/5523507,Puccinellia phryganodes,LC,5523507,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,162102,https://www.iucnredlist.org/species/162102/5537899,Geranium maderense,CR,5537899,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,162128,https://www.iucnredlist.org/species/162128/5546468,Centaurea horrida,EN,5546468,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,162131,https://www.iucnredlist.org/species/162131/5547219,Scilla madeirensis,LC,5547219,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,162139,https://www.iucnredlist.org/species/162139/5548195,Brassica macrocarpa,CR,5548195,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,162311,https://www.iucnredlist.org/species/162311/5572334,Dianthus rupicola,NT,5572334,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,162343,https://www.iucnredlist.org/species/162343/5576587,Diplotaxis ibicensis,LC,5576587,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,164004,https://www.iucnredlist.org/species/164004/5694201,Cressa cretica,LC,5694201,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,164082,https://www.iucnredlist.org/species/164082/5698669,Adiantum capillus-veneris,LC,5698669,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,164037,https://www.iucnredlist.org/species/164037/5717359,Fimbristylis bisumbellata,LC,5717359,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,164037,https://www.iucnredlist.org/species/164037/5717589,Fimbristylis bisumbellata,LC,5717589,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,164203,https://www.iucnredlist.org/species/164203/5775356,Apium graveolens,LC,5775356,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,164203,https://www.iucnredlist.org/species/164203/5775684,Apium graveolens,LC,5775684,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,164226,https://www.iucnredlist.org/species/164226/5785970,Rumex crispus,LC,5785970,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,164276,https://www.iucnredlist.org/species/164276/5806603,Bolboschoenus maritimus,LC,5806603,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,164280,https://www.iucnredlist.org/species/164280/5807969,Ruppia cirrhosa,LC,5807969,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,164280,https://www.iucnredlist.org/species/164280/5808308,Ruppia cirrhosa,LC,5808308,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,164308,https://www.iucnredlist.org/species/164308/5820346,Verbena officinalis,LC,5820346,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,164341,https://www.iucnredlist.org/species/164341/5835118,Aeluropus lagopoides,LC,5835118,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,164364,https://www.iucnredlist.org/species/164364/5843179,Alopecurus bulbosus,LC,5843179,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,164436,https://www.iucnredlist.org/species/164436/5867013,Cyperus capitatus,LC,5867013,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,164436,https://www.iucnredlist.org/species/164436/5867295,Cyperus capitatus,LC,5867295,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,164487,https://www.iucnredlist.org/species/164487/5889689,Lactuca virosa,LC,5889689,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,164497,https://www.iucnredlist.org/species/164497/5894232,Spergularia tangerina,LC,5894232,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,164508,https://www.iucnredlist.org/species/164508/5896806,Ruppia maritima,LC,5896806,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,164508,https://www.iucnredlist.org/species/164508/5897605,Ruppia maritima,LC,5897605,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,164513,https://www.iucnredlist.org/species/164513/5900411,Ambrosia maritima,LC,5900411,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,164513,https://www.iucnredlist.org/species/164513/5900682,Ambrosia maritima,LC,5900682,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,164517,https://www.iucnredlist.org/species/164517/5901610,Juncus maritimus,LC,5901610,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,164517,https://www.iucnredlist.org/species/164517/5901921,Juncus maritimus,LC,5901921,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,164523,https://www.iucnredlist.org/species/164523/5902688,Carex extensa,LC,5902688,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,164523,https://www.iucnredlist.org/species/164523/5902964,Carex extensa,LC,5902964,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,164528,https://www.iucnredlist.org/species/164528/5904073,Ranunculus hederaceus,LC,5904073,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,165268,https://www.iucnredlist.org/species/165268/5997994,Limonium fruticans,EN,5997994,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165352,https://www.iucnredlist.org/species/165352/6005432,Theodoxus fluviatilis,LC,6005432,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165607,https://www.iucnredlist.org/species/165607/6066720,Chaetodon falcula,LC,6066720,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165608,https://www.iucnredlist.org/species/165608/6067002,Heniochus pleurotaenia,LC,6067002,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165609,https://www.iucnredlist.org/species/165609/6067212,Chaetodon larvatus,LC,6067212,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165610,https://www.iucnredlist.org/species/165610/6067508,Chaetodon leucopleura,LC,6067508,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165611,https://www.iucnredlist.org/species/165611/6067709,Chaetodon ocellatus,LC,6067709,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165612,https://www.iucnredlist.org/species/165612/6068113,Chaetodon zanzibarensis,LC,6068113,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165614,https://www.iucnredlist.org/species/165614/6068501,Roa jayakari,LC,6068501,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165615,https://www.iucnredlist.org/species/165615/6068709,Chaetodon mertensii,LC,6068709,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165616,https://www.iucnredlist.org/species/165616/6069068,Chelmon marginalis,LC,6069068,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165617,https://www.iucnredlist.org/species/165617/6069257,Hemitaurichthys multispinosus,LC,6069257,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165619,https://www.iucnredlist.org/species/165619/6069598,Chaetodon guttatissimus,LC,6069598,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165620,https://www.iucnredlist.org/species/165620/6069915,Chaetodon burgessi,LC,6069915,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165622,https://www.iucnredlist.org/species/165622/6070311,Heniochus singularius,LC,6070311,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165624,https://www.iucnredlist.org/species/165624/6070984,Chaetodon triangulum,LC,6070984,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165625,https://www.iucnredlist.org/species/165625/6071318,Chaetodon paucifasciatus,LC,6071318,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165626,https://www.iucnredlist.org/species/165626/6071516,Heniochus acuminatus,LC,6071516,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165627,https://www.iucnredlist.org/species/165627/6072151,Prognathodes aculeatus,LC,6072151,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165628,https://www.iucnredlist.org/species/165628/6072507,Chaetodon kleinii,LC,6072507,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165630,https://www.iucnredlist.org/species/165630/6073181,Chaetodon vagabundus,LC,6073181,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165632,https://www.iucnredlist.org/species/165632/6074436,Chaetodon punctatofasciatus,LC,6074436,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165633,https://www.iucnredlist.org/species/165633/6074763,Johnrandallia nigrirostris,LC,6074763,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165634,https://www.iucnredlist.org/species/165634/6074982,Chaetodon austriacus,LC,6074982,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165635,https://www.iucnredlist.org/species/165635/6075192,Chaetodon humeralis,LC,6075192,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165636,https://www.iucnredlist.org/species/165636/6075419,Chaetodon nippon,LC,6075419,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165637,https://www.iucnredlist.org/species/165637/6075592,Chaetodon striatus,LC,6075592,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165639,https://www.iucnredlist.org/species/165639/6076489,Roa excelsa,LC,6076489,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165640,https://www.iucnredlist.org/species/165640/6077819,Heniochus chrysostomus,LC,6077819,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165648,https://www.iucnredlist.org/species/165648/6080038,Chaetodon decussatus,LC,6080038,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165649,https://www.iucnredlist.org/species/165649/6080300,Chaetodon gardineri,LC,6080300,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165650,https://www.iucnredlist.org/species/165650/6080493,Heniochus monoceros,LC,6080493,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165651,https://www.iucnredlist.org/species/165651/6080984,Chaetodon lunula,LC,6080984,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165652,https://www.iucnredlist.org/species/165652/6081573,Heniochus varius,LC,6081573,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165653,https://www.iucnredlist.org/species/165653/6081960,Chaetodon pelewensis,LC,6081960,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165654,https://www.iucnredlist.org/species/165654/6082273,Chaetodon dolosus,LC,6082273,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165655,https://www.iucnredlist.org/species/165655/6082463,Chaetodon multicinctus,LC,6082463,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165656,https://www.iucnredlist.org/species/165656/6082636,Chaetodon xanthurus,LC,6082636,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165658,https://www.iucnredlist.org/species/165658/6083175,Prognathodes carlhubbsi,NT,6083175,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165659,https://www.iucnredlist.org/species/165659/6083324,Chelmon rostratus,LC,6083324,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165660,https://www.iucnredlist.org/species/165660/6083616,Chelmon muelleri,LC,6083616,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165661,https://www.iucnredlist.org/species/165661/6083782,Parachaetodon ocellatus,LC,6083782,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165662,https://www.iucnredlist.org/species/165662/6084068,Chaetodon fremblii,LC,6084068,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165663,https://www.iucnredlist.org/species/165663/6084240,Chaetodon argentatus,LC,6084240,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165664,https://www.iucnredlist.org/species/165664/6084416,Chaetodon oxycephalus,LC,6084416,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165665,https://www.iucnredlist.org/species/165665/6084693,Chaetodon ulietensis,LC,6084693,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,165666,https://www.iucnredlist.org/species/165666/6085100,Chaetodon mitratus,LC,6085100,2,population_trend,,Stable
