iucn_sid,count,code,country,presence,rgn_id,rgn_name,comname,sciname,ico_gl,ico_rgn_id,subpop,cat
39341,40,EG,Egypt,Extant,214,Egypt,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,40,EG,Egypt,Extant,214,Egypt,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,40,EG,Egypt,Extant,214,Egypt,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
4592,40,EG,Egypt,Extant,214,Egypt,"Humphead wrasse, Napoleon Wrasse",Cheilinus undulatus,TRUE,NA,NA,EN
8005,40,EG,Egypt,Extant,214,Egypt,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
6494,40,EG,Egypt,Extant,214,Egypt,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
2478,40,EG,Egypt,Extant,214,Egypt,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
13006,40,EG,Egypt,Extant,214,Egypt,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
39375,40,EG,Egypt,Extant,214,Egypt,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
3897,40,EG,Egypt,Extant,214,Egypt,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
39365,40,EG,Egypt,Extant,214,Egypt,Gray reef shark,Carcharhinus amblyrhynchos,TRUE,NA,NA,EN
39384,40,EG,Egypt,Extant,214,Egypt,Whitetip reef shark,Triaenodon obesus,TRUE,NA,NA,VU
20738,40,EG,Egypt,Extant,214,Egypt,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,40,EG,Egypt,Extant,214,Egypt,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
39339,40,EG,Egypt,Extant,214,Egypt,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,40,EG,Egypt,Extant,214,Egypt,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
11200,42,EH,Western Sahara,Extant,63,Western Sahara,Porbeagle,Lamna nasus,TRUE,NA,NA,VU
19488,42,EH,Western Sahara,Extant,63,Western Sahara,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
197461,42,EH,Western Sahara,Extant,63,Western Sahara,Puff Adder,Bitis arietans,FALSE,63,NA,LC
39341,42,EH,Western Sahara,Extant,63,Western Sahara,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,42,EH,Western Sahara,Extant,63,Western Sahara,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,42,EH,Western Sahara,Extant,63,Western Sahara,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,42,EH,Western Sahara,Extant,63,Western Sahara,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
2474,42,EH,Western Sahara,Extant,63,Western Sahara,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
13006,42,EH,Western Sahara,Extant,63,Western Sahara,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
2475,42,EH,Western Sahara,Extant,63,Western Sahara,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
2477,42,EH,Western Sahara,Extant,63,Western Sahara,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
41712,42,EH,Western Sahara,Extant,63,Western Sahara,North Atlantic Right Whale,Eubalaena glacialis,TRUE,NA,NA,CR
20738,42,EH,Western Sahara,Extant,63,Western Sahara,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,42,EH,Western Sahara,Extant,63,Western Sahara,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,42,EH,Western Sahara,Extant,63,Western Sahara,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,42,EH,Western Sahara,Extant,63,Western Sahara,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,42,EH,Western Sahara,Extant,63,Western Sahara,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,37,ER,Eritrea,Extant,45,Eritrea,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
197461,37,ER,Eritrea,Extant,45,Eritrea,Puff Adder,Bitis arietans,FALSE,45,NA,LC
39341,37,ER,Eritrea,Extant,45,Eritrea,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,37,ER,Eritrea,Extant,45,Eritrea,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,37,ER,Eritrea,Extant,45,Eritrea,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
11534,37,ER,Eritrea,Extant,45,Eritrea,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
4592,37,ER,Eritrea,Extant,45,Eritrea,"Humphead wrasse, Napoleon Wrasse",Cheilinus undulatus,TRUE,NA,NA,EN
8005,37,ER,Eritrea,Extant,45,Eritrea,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
6494,37,ER,Eritrea,Extant,45,Eritrea,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
39375,37,ER,Eritrea,Extant,45,Eritrea,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
3897,37,ER,Eritrea,Extant,45,Eritrea,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
39365,37,ER,Eritrea,Extant,45,Eritrea,Gray reef shark,Carcharhinus amblyrhynchos,TRUE,NA,NA,EN
39384,37,ER,Eritrea,Extant,45,Eritrea,Whitetip reef shark,Triaenodon obesus,TRUE,NA,NA,VU
20738,37,ER,Eritrea,Extant,45,Eritrea,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
3855,37,ER,Eritrea,Extant,45,Eritrea,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
4615,37,ER,Eritrea,Extant,45,Eritrea,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
11200,52,ES,Spain,Extant,182,Spain,Porbeagle,Lamna nasus,TRUE,NA,NA,VU
39341,52,ES,Spain,Extant,182,Spain,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39381,52,ES,Spain,Extant,182,Spain,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,52,ES,Spain,Extant,182,Spain,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
187752,52,ES,Spain,Extant,182,Spain,Mediterranean Rainbow Wrasse,Coris julis,FALSE,182,NA,LC
198568,52,ES,Spain,Extant,182,Spain,European Anchovy,Engraulis encrasicolus,FALSE,182,NA,LC
190710,52,ES,Spain,Extant,182,Spain,Parrotfish,Sparisoma cretense,FALSE,182,NA,LC
176528,52,ES,Spain,Extant,182,Spain,Espárrago,Asparagus albus,FALSE,182,NA,LC
6494,52,ES,Spain,Extant,182,Spain,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
2474,52,ES,Spain,Extant,182,Spain,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2478,52,ES,Spain,Extant,182,Spain,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
13006,52,ES,Spain,Extant,182,Spain,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
22692146,52,ES,Spain,Extant,182,Spain,Common Crane,Grus grus,FALSE,182,NA,LC
3897,52,ES,Spain,Extant,182,Spain,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
2475,52,ES,Spain,Extant,182,Spain,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
2477,52,ES,Spain,Extant,182,Spain,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
41712,52,ES,Spain,Extant,182,Spain,North Atlantic Right Whale,Eubalaena glacialis,TRUE,NA,NA,CR
20738,52,ES,Spain,Extant,182,Spain,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,52,ES,Spain,Extant,182,Spain,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,52,ES,Spain,Extant,182,Spain,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,52,ES,Spain,Extant,182,Spain,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,52,ES,Spain,Extant,182,Spain,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
155123,19,FI,Finland,Extant,174,Finland,Atlantic Herring,Clupea harengus,FALSE,174,NA,LC
8784,19,FI,Finland,Extant,174,Finland,Atlantic Cod,Gadus morhua,FALSE,174,NA,VU
198568,19,FI,Finland,Extant,174,Finland,European Anchovy,Engraulis encrasicolus,FALSE,174,NA,LC
9660,19,FI,Finland,Extant,174,Finland,Grey Seal,Halichoerus grypus,FALSE,174,NA,LC
17013,19,FI,Finland,Extant,174,Finland,Harbor Seal,Phoca vitulina,FALSE,174,NA,LC
41672,19,FI,Finland,Extant,174,Finland,Ringed Seal,Pusa hispida,FALSE,174,NA,LC
16580,19,FI,Finland,Extant,174,Finland,Perch,Perca fluviatilis,FALSE,174,NA,LC
19861,19,FI,Finland,Extant,174,Finland,Brown Trout,Salmo trutta,FALSE,174,NA,LC
135631,19,FI,Finland,Extant,174,Finland,Northern Pike,Esox lucius,FALSE,174,NA,LC
19855,19,FI,Finland,Extant,174,Finland,Atlantic Salmon,Salmo salar,FALSE,174,NA,NT
22692146,19,FI,Finland,Extant,174,Finland,Common Crane,Grus grus,FALSE,174,NA,LC
170759990,19,FI,Finland,Extant,174,Finland,European Flounder,Platichthys flesus,FALSE,174,NA,LC
198583,19,FI,Finland,Extant,174,Finland,Sprat,Sprattus sprattus,FALSE,174,NA,LC
12419,19,FI,Finland,Extant,174,Finland,Eurasian Otter,Lutra lutra,FALSE,174,NA,NT
17027,19,FI,Finland,Extant,174,Finland,Harbour Porpoise,Phocoena phocoena,FALSE,174,NA,LC
19488,39,FJ,Fiji,Extant,18,Fiji,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,39,FJ,Fiji,Extant,18,Fiji,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,39,FJ,Fiji,Extant,18,Fiji,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,39,FJ,Fiji,Extant,18,Fiji,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
4592,39,FJ,Fiji,Extant,18,Fiji,"Humphead wrasse, Napoleon Wrasse",Cheilinus undulatus,TRUE,NA,NA,EN
8005,39,FJ,Fiji,Extant,18,Fiji,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
6494,39,FJ,Fiji,Extant,18,Fiji,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
2478,39,FJ,Fiji,Extant,18,Fiji,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
13006,39,FJ,Fiji,Extant,18,Fiji,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
39375,39,FJ,Fiji,Extant,18,Fiji,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
61339,39,FJ,Fiji,Extant,18,Fiji,Camouflage Grouper,Epinephelus polyphekadion,FALSE,18,NA,VU
3897,39,FJ,Fiji,Extant,18,Fiji,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
22698209,39,FJ,Fiji,Extant,18,Fiji,Sooty Shearwater,Ardenna grisea,FALSE,18,NA,NT
2477,39,FJ,Fiji,Extant,18,Fiji,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
39365,39,FJ,Fiji,Extant,18,Fiji,Gray reef shark,Carcharhinus amblyrhynchos,TRUE,NA,NA,EN
39384,39,FJ,Fiji,Extant,18,Fiji,Whitetip reef shark,Triaenodon obesus,TRUE,NA,NA,VU
20738,39,FJ,Fiji,Extant,18,Fiji,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,39,FJ,Fiji,Extant,18,Fiji,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,39,FJ,Fiji,Extant,18,Fiji,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,39,FJ,Fiji,Extant,18,Fiji,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,39,FJ,Fiji,Extant,18,Fiji,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
11200,27,FK,Falkland Islands (Malvinas),Extant,95,Falkland Islands,Porbeagle,Lamna nasus,TRUE,NA,NA,VU
39381,27,FK,Falkland Islands (Malvinas),Extant,95,Falkland Islands,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
2478,27,FK,Falkland Islands (Malvinas),Extant,95,Falkland Islands,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
13006,27,FK,Falkland Islands (Malvinas),Extant,95,Falkland Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
2475,27,FK,Falkland Islands (Malvinas),Extant,95,Falkland Islands,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
2477,27,FK,Falkland Islands (Malvinas),Extant,95,Falkland Islands,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
4292,27,FK,Falkland Islands (Malvinas),Extant,95,Falkland Islands,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,27,FK,Falkland Islands (Malvinas),Extant,95,Falkland Islands,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,27,FK,Falkland Islands (Malvinas),Extant,95,Falkland Islands,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
19488,39,FM,"Micronesia, Federated States of",Extant,9,Micronesia,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,39,FM,"Micronesia, Federated States of",Extant,9,Micronesia,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,39,FM,"Micronesia, Federated States of",Extant,9,Micronesia,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,39,FM,"Micronesia, Federated States of",Extant,9,Micronesia,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,39,FM,"Micronesia, Federated States of",Extant,9,Micronesia,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
11534,39,FM,"Micronesia, Federated States of",Extant,9,Micronesia,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
4592,39,FM,"Micronesia, Federated States of",Extant,9,Micronesia,"Humphead wrasse, Napoleon Wrasse",Cheilinus undulatus,TRUE,NA,NA,EN
8005,39,FM,"Micronesia, Federated States of",Extant,9,Micronesia,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
6494,39,FM,"Micronesia, Federated States of",Extant,9,Micronesia,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
13006,39,FM,"Micronesia, Federated States of",Extant,9,Micronesia,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
39375,39,FM,"Micronesia, Federated States of",Extant,9,Micronesia,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
61339,39,FM,"Micronesia, Federated States of",Extant,9,Micronesia,Camouflage Grouper,Epinephelus polyphekadion,FALSE,9,NA,VU
22698209,39,FM,"Micronesia, Federated States of",Extant,9,Micronesia,Sooty Shearwater,Ardenna grisea,FALSE,9,NA,NT
39365,39,FM,"Micronesia, Federated States of",Extant,9,Micronesia,Gray reef shark,Carcharhinus amblyrhynchos,TRUE,NA,NA,EN
39384,39,FM,"Micronesia, Federated States of",Extant,9,Micronesia,Whitetip reef shark,Triaenodon obesus,TRUE,NA,NA,VU
20738,39,FM,"Micronesia, Federated States of",Extant,9,Micronesia,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,39,FM,"Micronesia, Federated States of",Extant,9,Micronesia,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,39,FM,"Micronesia, Federated States of",Extant,9,Micronesia,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,39,FM,"Micronesia, Federated States of",Extant,9,Micronesia,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,39,FM,"Micronesia, Federated States of",Extant,9,Micronesia,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
11200,23,FO,Faroe Islands,Extant,141,Faeroe Islands,Porbeagle,Lamna nasus,TRUE,NA,NA,VU
41672,23,FO,Faroe Islands,Extant,141,Faeroe Islands,Ringed Seal,Pusa hispida,FALSE,141,NA,LC
2474,23,FO,Faroe Islands,Extant,141,Faeroe Islands,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2478,23,FO,Faroe Islands,Extant,141,Faeroe Islands,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
13006,23,FO,Faroe Islands,Extant,141,Faeroe Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
22692146,23,FO,Faroe Islands,Extant,141,Faeroe Islands,Common Crane,Grus grus,FALSE,141,NA,LC
2475,23,FO,Faroe Islands,Extant,141,Faeroe Islands,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
2477,23,FO,Faroe Islands,Extant,141,Faeroe Islands,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
41712,23,FO,Faroe Islands,Extant,141,Faeroe Islands,North Atlantic Right Whale,Eubalaena glacialis,TRUE,NA,NA,CR
4292,23,FO,Faroe Islands,Extant,141,Faeroe Islands,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
11200,54,FR,France,Extant,179,France,Porbeagle,Lamna nasus,TRUE,NA,NA,VU
39341,54,FR,France,Extant,179,France,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39381,54,FR,France,Extant,179,France,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
187752,54,FR,France,Extant,179,France,Mediterranean Rainbow Wrasse,Coris julis,FALSE,179,NA,LC
198568,54,FR,France,Extant,179,France,European Anchovy,Engraulis encrasicolus,FALSE,179,NA,LC
190710,54,FR,France,Extant,179,France,Parrotfish,Sparisoma cretense,FALSE,179,NA,LC
176528,54,FR,France,Extant,179,France,Espárrago,Asparagus albus,FALSE,179,NA,LC
6494,54,FR,France,Extant,179,France,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
41672,54,FR,France,Extant,179,France,Ringed Seal,Pusa hispida,FALSE,179,NA,LC
2467,54,FR,France,Extant,179,France,Bowhead whale,Balaena mysticetus,TRUE,NA,NA,LC
2474,54,FR,France,Extant,179,France,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2478,54,FR,France,Extant,179,France,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
13006,54,FR,France,Extant,179,France,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
22692146,54,FR,France,Extant,179,France,Common Crane,Grus grus,FALSE,179,NA,LC
3897,54,FR,France,Extant,179,France,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
11533,54,FR,France,Extant,179,France,Kemp's Ridley Turtle,Lepidochelys kempii,TRUE,NA,NA,CR
2477,54,FR,France,Extant,179,France,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
41712,54,FR,France,Extant,179,France,North Atlantic Right Whale,Eubalaena glacialis,TRUE,NA,NA,CR
20738,54,FR,France,Extant,179,France,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,54,FR,France,Extant,179,France,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,54,FR,France,Extant,179,France,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,54,FR,France,Extant,179,France,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
19488,36,GA,Gabon,Extant,198,Gabon,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
197461,36,GA,Gabon,Extant,198,Gabon,Puff Adder,Bitis arietans,FALSE,198,NA,LC
39341,36,GA,Gabon,Extant,198,Gabon,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,36,GA,Gabon,Extant,198,Gabon,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,36,GA,Gabon,Extant,198,Gabon,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,36,GA,Gabon,Extant,198,Gabon,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
11534,36,GA,Gabon,Extant,198,Gabon,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
6494,36,GA,Gabon,Extant,198,Gabon,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
2478,36,GA,Gabon,Extant,198,Gabon,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
13006,36,GA,Gabon,Extant,198,Gabon,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
2477,36,GA,Gabon,Extant,198,Gabon,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
20738,36,GA,Gabon,Extant,198,Gabon,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,36,GA,Gabon,Extant,198,Gabon,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,36,GA,Gabon,Extant,198,Gabon,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,36,GA,Gabon,Extant,198,Gabon,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,36,GA,Gabon,Extant,198,Gabon,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
11200,49,GB,United Kingdom,Extant,180,United Kingdom,Porbeagle,Lamna nasus,TRUE,NA,NA,VU
39341,49,GB,United Kingdom,Extant,180,United Kingdom,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,49,GB,United Kingdom,Extant,180,United Kingdom,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,49,GB,United Kingdom,Extant,180,United Kingdom,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
187752,49,GB,United Kingdom,Extant,180,United Kingdom,Mediterranean Rainbow Wrasse,Coris julis,FALSE,180,NA,LC
198568,49,GB,United Kingdom,Extant,180,United Kingdom,European Anchovy,Engraulis encrasicolus,FALSE,180,NA,LC
6494,49,GB,United Kingdom,Extant,180,United Kingdom,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
41672,49,GB,United Kingdom,Extant,180,United Kingdom,Ringed Seal,Pusa hispida,FALSE,180,NA,LC
2467,49,GB,United Kingdom,Extant,180,United Kingdom,Bowhead whale,Balaena mysticetus,TRUE,NA,NA,LC
2474,49,GB,United Kingdom,Extant,180,United Kingdom,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2478,49,GB,United Kingdom,Extant,180,United Kingdom,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
8097,49,GB,United Kingdom,Extant,180,United Kingdom,Gray Whale,Eschrichtius robustus,TRUE,NA,NA,LC
13006,49,GB,United Kingdom,Extant,180,United Kingdom,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
22692146,49,GB,United Kingdom,Extant,180,United Kingdom,Common Crane,Grus grus,FALSE,180,NA,LC
2475,49,GB,United Kingdom,Extant,180,United Kingdom,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
11533,49,GB,United Kingdom,Extant,180,United Kingdom,Kemp's Ridley Turtle,Lepidochelys kempii,TRUE,NA,NA,CR
2477,49,GB,United Kingdom,Extant,180,United Kingdom,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
41712,49,GB,United Kingdom,Extant,180,United Kingdom,North Atlantic Right Whale,Eubalaena glacialis,TRUE,NA,NA,CR
4292,49,GB,United Kingdom,Extant,180,United Kingdom,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
39339,49,GB,United Kingdom,Extant,180,United Kingdom,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
19488,35,GD,Grenada,Extant,125,Grenada,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,35,GD,Grenada,Extant,125,Grenada,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,35,GD,Grenada,Extant,125,Grenada,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,35,GD,Grenada,Extant,125,Grenada,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60217,35,GD,Grenada,Extant,125,Grenada,Caribbean reef shark,Carcharhinus perezi,TRUE,NA,NA,EN
60225,35,GD,Grenada,Extant,125,Grenada,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
8005,35,GD,Grenada,Extant,125,Grenada,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
6494,35,GD,Grenada,Extant,125,Grenada,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
13006,35,GD,Grenada,Extant,125,Grenada,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
3897,35,GD,Grenada,Extant,125,Grenada,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
191108,35,GD,Grenada,Extant,125,Grenada,American Eel,Anguilla rostrata,FALSE,125,NA,EN
20738,35,GD,Grenada,Extant,125,Grenada,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
181500967,35,GD,Grenada,Extant,125,Grenada,Great Blue Heron,Ardea herodias,FALSE,125,NA,LC
3855,35,GD,Grenada,Extant,125,Grenada,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,35,GD,Grenada,Extant,125,Grenada,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,35,GD,Grenada,Extant,125,Grenada,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
22696495,12,GE,Georgia,Extant,74,Georgia,Saker Falcon,Falco cherrug,FALSE,74,NA,EN
19488,38,GF,French Guiana,Extant,169,French Guiana,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,38,GF,French Guiana,Extant,169,French Guiana,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,38,GF,French Guiana,Extant,169,French Guiana,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,38,GF,French Guiana,Extant,169,French Guiana,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60217,38,GF,French Guiana,Extant,169,French Guiana,Caribbean reef shark,Carcharhinus perezi,TRUE,NA,NA,EN
60225,38,GF,French Guiana,Extant,169,French Guiana,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
11534,38,GF,French Guiana,Extant,169,French Guiana,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
6494,38,GF,French Guiana,Extant,169,French Guiana,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
2474,38,GF,French Guiana,Extant,169,French Guiana,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
13006,38,GF,French Guiana,Extant,169,French Guiana,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
190409,38,GF,French Guiana,Extant,169,French Guiana,Lebranche Mullet,Mugil liza,FALSE,169,NA,DD
3897,38,GF,French Guiana,Extant,169,French Guiana,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
20738,38,GF,French Guiana,Extant,169,French Guiana,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,38,GF,French Guiana,Extant,169,French Guiana,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,38,GF,French Guiana,Extant,169,French Guiana,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,38,GF,French Guiana,Extant,169,French Guiana,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,38,GF,French Guiana,Extant,169,French Guiana,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
11200,12,GG,Guernsey,Extant,228,Guernsey,Porbeagle,Lamna nasus,TRUE,NA,NA,VU
