fao,environment,species,year,Taxon_code,rgn_id,rgn_name,family,value
Mediterranean and Black Sea,Marine,Rainbow trout,2007,F,187,Croatia,Salmonidae,0
Mediterranean and Black Sea,Marine,Rainbow trout,2008,F,76,Turkey,Salmonidae,2721
Mediterranean and Black Sea,Marine,Rainbow trout,2008,F,182,Spain,Salmonidae,0
Mediterranean and Black Sea,Marine,Rainbow trout,2008,F,187,Croatia,Salmonidae,0
Mediterranean and Black Sea,Marine,Rainbow trout,2009,F,76,Turkey,Salmonidae,5229
Mediterranean and Black Sea,Marine,Rainbow trout,2009,F,182,Spain,Salmonidae,0
Mediterranean and Black Sea,Marine,Rainbow trout,2009,F,187,Croatia,Salmonidae,0
Mediterranean and Black Sea,Marine,Rainbow trout,2010,F,76,Turkey,Salmonidae,7079
Mediterranean and Black Sea,Marine,Rainbow trout,2010,F,182,Spain,Salmonidae,0
Mediterranean and Black Sea,Marine,Rainbow trout,2010,F,187,Croatia,Salmonidae,0
Mediterranean and Black Sea,Marine,Rainbow trout,2011,F,76,Turkey,Salmonidae,7697
Mediterranean and Black Sea,Marine,Rainbow trout,2011,F,182,Spain,Salmonidae,0
Mediterranean and Black Sea,Marine,Rainbow trout,2011,F,187,Croatia,Salmonidae,0
Mediterranean and Black Sea,Marine,Rainbow trout,2012,F,76,Turkey,Salmonidae,3234
Mediterranean and Black Sea,Marine,Rainbow trout,2012,F,182,Spain,Salmonidae,0
Mediterranean and Black Sea,Marine,Rainbow trout,2012,F,187,Croatia,Salmonidae,0
Mediterranean and Black Sea,Marine,Rainbow trout,2013,F,76,Turkey,Salmonidae,5186.2
Mediterranean and Black Sea,Marine,Rainbow trout,2013,F,187,Croatia,Salmonidae,3.9
Mediterranean and Black Sea,Marine,Rainbow trout,2014,F,76,Turkey,Salmonidae,4812
Mediterranean and Black Sea,Marine,Rainbow trout,2014,F,187,Croatia,Salmonidae,12.779
Mediterranean and Black Sea,Marine,Rainbow trout,2015,F,76,Turkey,Salmonidae,6187
Mediterranean and Black Sea,Marine,Rainbow trout,2016,F,74,Georgia,Salmonidae,60
Mediterranean and Black Sea,Marine,Rainbow trout,2016,F,76,Turkey,Salmonidae,4643
Mediterranean and Black Sea,Marine,Rainbow trout,2016,F,182,Spain,Salmonidae,0
Mediterranean and Black Sea,Marine,Rainbow trout,2017,F,74,Georgia,Salmonidae,80
Mediterranean and Black Sea,Marine,Rainbow trout,2017,F,76,Turkey,Salmonidae,4972
Mediterranean and Black Sea,Marine,Rainbow trout,2018,F,74,Georgia,Salmonidae,100
Mediterranean and Black Sea,Marine,Rainbow trout,2018,F,76,Turkey,Salmonidae,9235
Mediterranean and Black Sea,Marine,Rainbow trout,2019,F,76,Turkey,Salmonidae,9411
Mediterranean and Black Sea,Marine,Rainbow trout,2020,F,76,Turkey,Salmonidae,18182
Mediterranean and Black Sea,Marine,Rainbow trout,2021,F,76,Turkey,Salmonidae,31509
Mediterranean and Black Sea,Marine,Rainbow trout,2022,F,76,Turkey,Salmonidae,45454
Mediterranean and Black Sea,Marine,Red drum,1984,F,79,Israel,Sciaenidae,0
Mediterranean and Black Sea,Marine,Red drum,1985,F,79,Israel,Sciaenidae,0
Mediterranean and Black Sea,Marine,Red drum,1986,F,79,Israel,Sciaenidae,0
Mediterranean and Black Sea,Marine,Red drum,1987,F,79,Israel,Sciaenidae,0
Mediterranean and Black Sea,Marine,Red drum,1988,F,79,Israel,Sciaenidae,0
Mediterranean and Black Sea,Marine,Red drum,1989,F,79,Israel,Sciaenidae,0
Mediterranean and Black Sea,Marine,Red drum,1990,F,79,Israel,Sciaenidae,0
Mediterranean and Black Sea,Marine,Red drum,1991,F,79,Israel,Sciaenidae,0
Mediterranean and Black Sea,Marine,Red drum,1992,F,79,Israel,Sciaenidae,0
Mediterranean and Black Sea,Marine,Red drum,1993,F,79,Israel,Sciaenidae,0
Mediterranean and Black Sea,Marine,Red drum,1994,F,79,Israel,Sciaenidae,0
Mediterranean and Black Sea,Marine,Red drum,1995,F,79,Israel,Sciaenidae,0
Mediterranean and Black Sea,Marine,Red drum,1996,F,79,Israel,Sciaenidae,0
Mediterranean and Black Sea,Marine,Red drum,1997,F,79,Israel,Sciaenidae,104
Mediterranean and Black Sea,Marine,Red drum,1998,F,79,Israel,Sciaenidae,128
Mediterranean and Black Sea,Marine,Red drum,1999,F,79,Israel,Sciaenidae,101
Mediterranean and Black Sea,Marine,Red drum,2000,F,79,Israel,Sciaenidae,197
Mediterranean and Black Sea,Marine,Red drum,2001,F,79,Israel,Sciaenidae,109
Mediterranean and Black Sea,Marine,Red drum,2002,F,79,Israel,Sciaenidae,140
Mediterranean and Black Sea,Marine,Red drum,2003,F,79,Israel,Sciaenidae,298
Mediterranean and Black Sea,Marine,Red drum,2004,F,79,Israel,Sciaenidae,315
Mediterranean and Black Sea,Marine,Red drum,2005,F,79,Israel,Sciaenidae,2
Mediterranean and Black Sea,Marine,Red drum,2006,F,79,Israel,Sciaenidae,42
Mediterranean and Black Sea,Marine,Red drum,2007,F,79,Israel,Sciaenidae,36
Mediterranean and Black Sea,Marine,Red drum,2008,F,79,Israel,Sciaenidae,40
Mediterranean and Black Sea,Marine,Red drum,2009,F,79,Israel,Sciaenidae,69
Mediterranean and Black Sea,Marine,Red drum,2010,F,79,Israel,Sciaenidae,70
Mediterranean and Black Sea,Marine,Red drum,2011,F,79,Israel,Sciaenidae,70
Mediterranean and Black Sea,Marine,Red drum,2012,F,79,Israel,Sciaenidae,78
Mediterranean and Black Sea,Marine,Red drum,2019,F,79,Israel,Sciaenidae,250
Mediterranean and Black Sea,Marine,Red drum,2020,F,79,Israel,Sciaenidae,180
Mediterranean and Black Sea,Marine,Red drum,2021,F,79,Israel,Sciaenidae,175
Mediterranean and Black Sea,Marine,Red drum,2022,F,79,Israel,Sciaenidae,130
Mediterranean and Black Sea,Marine,Red porgy,1984,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Red porgy,1985,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Red porgy,1986,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Red porgy,1987,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Red porgy,1988,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Red porgy,1989,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Red porgy,1990,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Red porgy,1991,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Red porgy,1992,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Red porgy,1993,F,80,Greece,Sparidae,37
Mediterranean and Black Sea,Marine,Red porgy,1993,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Red porgy,1994,F,80,Greece,Sparidae,130
Mediterranean and Black Sea,Marine,Red porgy,1994,F,81,Cyprus,Sparidae,1
Mediterranean and Black Sea,Marine,Red porgy,1995,F,81,Cyprus,Sparidae,11
Mediterranean and Black Sea,Marine,Red porgy,1996,F,81,Cyprus,Sparidae,11
Mediterranean and Black Sea,Marine,Red porgy,1997,F,81,Cyprus,Sparidae,1
Mediterranean and Black Sea,Marine,Red porgy,1998,F,81,Cyprus,Sparidae,0.1
Mediterranean and Black Sea,Marine,Red porgy,1999,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Red porgy,2000,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Red porgy,2001,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Red porgy,2002,F,81,Cyprus,Sparidae,5
Mediterranean and Black Sea,Marine,Red porgy,2003,F,81,Cyprus,Sparidae,23
Mediterranean and Black Sea,Marine,Red porgy,2004,F,81,Cyprus,Sparidae,13
Mediterranean and Black Sea,Marine,Red porgy,2005,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Red porgy,2006,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Red porgy,2007,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Red porgy,2011,F,80,Greece,Sparidae,345.8
Mediterranean and Black Sea,Marine,Red porgy,2012,F,80,Greece,Sparidae,696.88
Mediterranean and Black Sea,Marine,Red porgy,2013,F,80,Greece,Sparidae,638.5
Mediterranean and Black Sea,Marine,Red porgy,2014,F,76,Turkey,Sparidae,106
Mediterranean and Black Sea,Marine,Red porgy,2014,F,80,Greece,Sparidae,711.3
Mediterranean and Black Sea,Marine,Red porgy,2015,F,76,Turkey,Sparidae,143
Mediterranean and Black Sea,Marine,Red porgy,2015,F,80,Greece,Sparidae,781.6
Mediterranean and Black Sea,Marine,Red porgy,2016,F,76,Turkey,Sparidae,225
Mediterranean and Black Sea,Marine,Red porgy,2016,F,80,Greece,Sparidae,3030.6
Mediterranean and Black Sea,Marine,Red porgy,2017,F,76,Turkey,Sparidae,20
Mediterranean and Black Sea,Marine,Red porgy,2017,F,80,Greece,Sparidae,1291.7
Mediterranean and Black Sea,Marine,Red porgy,2018,F,76,Turkey,Sparidae,2
Mediterranean and Black Sea,Marine,Red porgy,2018,F,80,Greece,Sparidae,2202.02
Mediterranean and Black Sea,Marine,Red porgy,2019,F,76,Turkey,Sparidae,5
Mediterranean and Black Sea,Marine,Red porgy,2019,F,80,Greece,Sparidae,2927.7
Mediterranean and Black Sea,Marine,Red porgy,2020,F,76,Turkey,Sparidae,1
Mediterranean and Black Sea,Marine,Red porgy,2020,F,80,Greece,Sparidae,3032.744
Mediterranean and Black Sea,Marine,Red porgy,2021,F,76,Turkey,Sparidae,4
Mediterranean and Black Sea,Marine,Red porgy,2021,F,80,Greece,Sparidae,4271.2
Mediterranean and Black Sea,Marine,Red porgy,2022,F,76,Turkey,Sparidae,28
Mediterranean and Black Sea,Marine,Red porgy,2022,F,80,Greece,Sparidae,4792.858
Mediterranean and Black Sea,Marine,Red seabream,2009,F,81,Cyprus,Sparidae,10
Mediterranean and Black Sea,Marine,Red seabream,2010,F,81,Cyprus,Sparidae,14
Mediterranean and Black Sea,Marine,Red seabream,2012,F,81,Cyprus,Sparidae,2
Mediterranean and Black Sea,Marine,Redbanded seabream,2017,F,76,Turkey,Sparidae,66
Mediterranean and Black Sea,Marine,Redbanded seabream,2018,F,76,Turkey,Sparidae,1
Mediterranean and Black Sea,Marine,Sargo breams nei,1990,F,61,Tunisia,Sparidae,90
Mediterranean and Black Sea,Marine,Sargo breams nei,1991,F,61,Tunisia,Sparidae,90
Mediterranean and Black Sea,Marine,Sargo breams nei,1992,F,61,Tunisia,Sparidae,136
Mediterranean and Black Sea,Marine,Sciaenas nei,2011,F,80,Greece,Sciaenidae,8.3
Mediterranean and Black Sea,Marine,Sciaenas nei,2012,F,76,Turkey,Sciaenidae,955
Mediterranean and Black Sea,Marine,Sciaenas nei,2012,F,80,Greece,Sciaenidae,9.1
Mediterranean and Black Sea,Marine,Sciaenas nei,2013,F,76,Turkey,Sciaenidae,1100
Mediterranean and Black Sea,Marine,Sciaenas nei,2013,F,80,Greece,Sciaenidae,3.6
Mediterranean and Black Sea,Marine,Sciaenas nei,2014,F,80,Greece,Sciaenidae,7.8
Mediterranean and Black Sea,Marine,Sea mussels nei,2008,BI,182,Spain,Mytilidae,3771
Mediterranean and Black Sea,Marine,Sea mussels nei,2009,BI,182,Spain,Mytilidae,3481.1
Mediterranean and Black Sea,Marine,Sea mussels nei,2010,BI,73,Russia,Mytilidae,1
Mediterranean and Black Sea,Marine,Sea mussels nei,2010,BI,182,Spain,Mytilidae,3699.3
Mediterranean and Black Sea,Marine,Sea mussels nei,2011,BI,73,Russia,Mytilidae,10
Mediterranean and Black Sea,Marine,Sea mussels nei,2011,BI,182,Spain,Mytilidae,4198.803
Mediterranean and Black Sea,Marine,Sea mussels nei,2012,BI,73,Russia,Mytilidae,40
Mediterranean and Black Sea,Marine,Sea mussels nei,2012,BI,182,Spain,Mytilidae,4479.1
Mediterranean and Black Sea,Marine,Sea mussels nei,2013,BI,73,Russia,Mytilidae,60
Mediterranean and Black Sea,Marine,Sea mussels nei,2013,BI,182,Spain,Mytilidae,4531
Mediterranean and Black Sea,Marine,Sea mussels nei,2014,BI,73,Russia,Mytilidae,109
Mediterranean and Black Sea,Marine,Sea mussels nei,2014,BI,182,Spain,Mytilidae,5242.487
Mediterranean and Black Sea,Marine,Sea mussels nei,2015,BI,73,Russia,Mytilidae,100
Mediterranean and Black Sea,Marine,Sea mussels nei,2015,BI,182,Spain,Mytilidae,7307.61
Mediterranean and Black Sea,Marine,Sea mussels nei,2016,BI,73,Russia,Mytilidae,259
Mediterranean and Black Sea,Marine,Sea mussels nei,2016,BI,182,Spain,Mytilidae,5750.004
Mediterranean and Black Sea,Marine,Sea mussels nei,2017,BI,73,Russia,Mytilidae,659
Mediterranean and Black Sea,Marine,Sea mussels nei,2017,BI,182,Spain,Mytilidae,6440
Mediterranean and Black Sea,Marine,Sea mussels nei,2018,BI,73,Russia,Mytilidae,540
Mediterranean and Black Sea,Marine,Sea mussels nei,2018,BI,182,Spain,Mytilidae,5092.8
Mediterranean and Black Sea,Marine,Sea mussels nei,2019,BI,73,Russia,Mytilidae,680
Mediterranean and Black Sea,Marine,Sea mussels nei,2019,BI,182,Spain,Mytilidae,4890.771
Mediterranean and Black Sea,Marine,Sea mussels nei,2020,BI,73,Russia,Mytilidae,1103
Mediterranean and Black Sea,Marine,Sea mussels nei,2020,BI,182,Spain,Mytilidae,5057.759
Mediterranean and Black Sea,Marine,Sea mussels nei,2021,BI,73,Russia,Mytilidae,1584
Mediterranean and Black Sea,Marine,Sea mussels nei,2021,BI,182,Spain,Mytilidae,4838.125
Mediterranean and Black Sea,Marine,Sea mussels nei,2022,BI,73,Russia,Mytilidae,1588
Mediterranean and Black Sea,Marine,Sea mussels nei,2022,BI,182,Spain,Mytilidae,5868.589
Mediterranean and Black Sea,Marine,Sea trout,1992,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,1993,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,1994,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,1995,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,1996,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,1997,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,1998,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,1999,F,73,Russia,Sciaenidae,20
Mediterranean and Black Sea,Marine,Sea trout,2000,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,2004,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,2005,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,2006,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,2007,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,2008,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,2009,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,2010,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,2011,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,2012,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,2013,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,2014,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,2015,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,2016,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,2017,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,2018,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,2019,F,73,Russia,Sciaenidae,0
Mediterranean and Black Sea,Marine,Sea trout,2022,F,73,Russia,Sciaenidae,1771
Mediterranean and Black Sea,Marine,Seabasses nei,2004,F,182,Spain,Serranidae,517
Mediterranean and Black Sea,Marine,Seabasses nei,2005,F,182,Spain,Serranidae,0
Mediterranean and Black Sea,Marine,Seabasses nei,2006,F,182,Spain,Serranidae,0.1
Mediterranean and Black Sea,Marine,Seabasses nei,2007,F,182,Spain,Serranidae,0
Mediterranean and Black Sea,Marine,Seabasses nei,2008,F,182,Spain,Serranidae,0
Mediterranean and Black Sea,Marine,Seabasses nei,2009,F,182,Spain,Serranidae,0
Mediterranean and Black Sea,Marine,Seabasses nei,2010,F,182,Spain,Serranidae,0
Mediterranean and Black Sea,Marine,Seabasses nei,2011,F,182,Spain,Serranidae,0
Mediterranean and Black Sea,Marine,Seabasses nei,2012,F,182,Spain,Serranidae,0
Mediterranean and Black Sea,Marine,Seabasses nei,2013,F,182,Spain,Serranidae,0
Mediterranean and Black Sea,Marine,Seabasses nei,2014,F,182,Spain,Serranidae,0
Mediterranean and Black Sea,Marine,Seabasses nei,2015,F,182,Spain,Serranidae,0
Mediterranean and Black Sea,Marine,Seabasses nei,2016,F,182,Spain,Serranidae,0
Mediterranean and Black Sea,Marine,Senegalese sole,2005,F,182,Spain,Soleidae,8
Mediterranean and Black Sea,Marine,Senegalese sole,2006,F,182,Spain,Soleidae,32
Mediterranean and Black Sea,Marine,Senegalese sole,2007,F,182,Spain,Soleidae,36
Mediterranean and Black Sea,Marine,Senegalese sole,2008,F,182,Spain,Soleidae,6
Mediterranean and Black Sea,Marine,Senegalese sole,2009,F,182,Spain,Soleidae,0.632
Mediterranean and Black Sea,Marine,Senegalese sole,2010,F,182,Spain,Soleidae,1.1
Mediterranean and Black Sea,Marine,Sharpsnout seabream,1984,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Sharpsnout seabream,1985,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Sharpsnout seabream,1986,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Sharpsnout seabream,1987,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Sharpsnout seabream,1988,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Sharpsnout seabream,1989,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Sharpsnout seabream,1990,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Sharpsnout seabream,1991,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Sharpsnout seabream,1992,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Sharpsnout seabream,1993,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Sharpsnout seabream,1994,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Sharpsnout seabream,1995,F,81,Cyprus,Sparidae,15
Mediterranean and Black Sea,Marine,Sharpsnout seabream,1996,F,81,Cyprus,Sparidae,32
Mediterranean and Black Sea,Marine,Sharpsnout seabream,1997,F,81,Cyprus,Sparidae,15
Mediterranean and Black Sea,Marine,Sharpsnout seabream,1997,F,184,Italy,Sparidae,200
Mediterranean and Black Sea,Marine,Sharpsnout seabream,1998,F,81,Cyprus,Sparidae,21
Mediterranean and Black Sea,Marine,Sharpsnout seabream,1998,F,184,Italy,Sparidae,300
Mediterranean and Black Sea,Marine,Sharpsnout seabream,1999,F,81,Cyprus,Sparidae,28
Mediterranean and Black Sea,Marine,Sharpsnout seabream,1999,F,184,Italy,Sparidae,350
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2000,F,81,Cyprus,Sparidae,52
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2000,F,184,Italy,Sparidae,400
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2001,F,81,Cyprus,Sparidae,64
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2001,F,184,Italy,Sparidae,400
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2002,F,81,Cyprus,Sparidae,11
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2003,F,81,Cyprus,Sparidae,1
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2003,F,184,Italy,Sparidae,400
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2004,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2005,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2006,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2007,F,81,Cyprus,Sparidae,0
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2007,F,184,Italy,Sparidae,159
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2008,F,184,Italy,Sparidae,50
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2009,F,184,Italy,Sparidae,48
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2009,F,187,Croatia,Sparidae,2.5
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2009,F,188,Slovenia,Sparidae,0.5
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2010,F,184,Italy,Sparidae,18.35
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2010,F,187,Croatia,Sparidae,0.65
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2011,F,80,Greece,Sparidae,193.6
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2011,F,184,Italy,Sparidae,50.4
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2011,F,187,Croatia,Sparidae,0
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2012,F,80,Greece,Sparidae,347.1
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2012,F,184,Italy,Sparidae,42
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2012,F,187,Croatia,Sparidae,0
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2013,F,80,Greece,Sparidae,255.1
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2013,F,184,Italy,Sparidae,30
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2013,F,187,Croatia,Sparidae,0
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2014,F,76,Turkey,Sparidae,8
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2014,F,80,Greece,Sparidae,530.2
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2014,F,184,Italy,Sparidae,15
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2014,F,187,Croatia,Sparidae,0
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2015,F,76,Turkey,Sparidae,59
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2015,F,80,Greece,Sparidae,201.4
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2015,F,184,Italy,Sparidae,15
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2015,F,187,Croatia,Sparidae,0
Mediterranean and Black Sea,Marine,Sharpsnout seabream,2016,F,76,Turkey,Sparidae,2
