iucn_sid,code,habitat,suitability,season,majorimportance,api_error,param_id
22714347,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,non-breeding,Yes,NA,NA
22714347,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,Yes,NA,NA
22714347,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,No,NA,NA
22714347,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,resident,No,NA,NA
22714350,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,non-breeding,Yes,NA,NA
22714350,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,breeding,Yes,NA,NA
22714350,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,resident,No,NA,NA
22714350,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,resident,No,NA,NA
22714353,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,non-breeding,Yes,NA,NA
22714353,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,Yes,NA,NA
22714353,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,resident,No,NA,NA
22714353,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,resident,No,NA,NA
22714356,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,resident,No,NA,NA
22714356,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,Yes,NA,NA
22714359,14.1,Artificial/Terrestrial - Arable Land,Suitable,resident,No,NA,NA
22714359,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,resident,No,NA,NA
22714359,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,Yes,NA,NA
22714359,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,No,NA,NA
22714362,1.5,Forest - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
22714362,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,resident,No,NA,NA
22714362,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,resident,No,NA,NA
22714365,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,Yes,NA,NA
22714368,1.4,Forest - Temperate,Suitable,breeding,Yes,NA,NA
22714368,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,non-breeding,Yes,NA,NA
22714368,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,non-breeding,No,NA,NA
22714368,3.4,Shrubland - Temperate,Suitable,breeding,No,NA,NA
22714368,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,passage,No,NA,NA
22714368,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,non-breeding,No,NA,NA
22714368,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,non-breeding,No,NA,NA
22714368,4.5,Grassland - Subtropical/Tropical Dry,Suitable,passage,No,NA,NA
22714368,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,breeding,No,NA,NA
22714368,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,non-breeding,No,NA,NA
22714371,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,No,NA,NA
22714371,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,No,NA,NA
22714371,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,No,NA,NA
22714371,4.5,Grassland - Subtropical/Tropical Dry,Suitable,resident,No,NA,NA
22714376,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,breeding,No,NA,NA
22714376,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,non-breeding,No,NA,NA
22714376,14.5,Artificial/Terrestrial - Urban Areas,Suitable,non-breeding,No,NA,NA
22714376,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,breeding,No,NA,NA
22714376,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,non-breeding,No,NA,NA
22714376,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,breeding,No,NA,NA
22714376,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,non-breeding,No,NA,NA
22714376,4.5,Grassland - Subtropical/Tropical Dry,Suitable,breeding,Yes,NA,NA
22714376,4.5,Grassland - Subtropical/Tropical Dry,Suitable,non-breeding,Yes,NA,NA
22714376,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,breeding,No,NA,NA
22714376,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,non-breeding,No,NA,NA
22714380,1.4,Forest - Temperate,Suitable,breeding,No,NA,NA
22714380,1.4,Forest - Temperate,Suitable,non-breeding,No,NA,NA
22714380,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,breeding,No,NA,NA
22714380,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,non-breeding,No,NA,NA
22714380,4.5,Grassland - Subtropical/Tropical Dry,Suitable,breeding,No,NA,NA
22714380,4.5,Grassland - Subtropical/Tropical Dry,Suitable,non-breeding,No,NA,NA
22714386,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,Yes,NA,NA
22714391,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,Yes,NA,NA
22714396,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,No,NA,NA
22714396,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,Yes,NA,NA
22714403,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,Yes,NA,NA
22714408,1.4,Forest - Temperate,Suitable,resident,No,NA,NA
22714408,14.3,Artificial/Terrestrial - Plantations,Suitable,resident,No,NA,NA
22714408,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,No,NA,NA
22714408,3.4,Shrubland - Temperate,Suitable,resident,No,NA,NA
22714408,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,No,NA,NA
22714418,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,Yes,NA,NA
22714418,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,No,NA,NA
22714423,1.4,Forest - Temperate,Suitable,resident,Yes,NA,NA
22714423,3.4,Shrubland - Temperate,Suitable,non-breeding,No,NA,NA
22714423,4.4,Grassland - Temperate,Suitable,non-breeding,No,NA,NA
22714440,1.4,Forest - Temperate,Suitable,resident,Yes,NA,NA
22714440,3.4,Shrubland - Temperate,Suitable,resident,Yes,NA,NA
22714440,4.4,Grassland - Temperate,Suitable,non-breeding,No,NA,NA
22714445,14.3,Artificial/Terrestrial - Plantations,Suitable,breeding,No,NA,NA
22714445,14.3,Artificial/Terrestrial - Plantations,Suitable,non-breeding,No,NA,NA
22714445,3.4,Shrubland - Temperate,Suitable,breeding,No,NA,NA
22714445,3.4,Shrubland - Temperate,Suitable,non-breeding,No,NA,NA
22714445,4.4,Grassland - Temperate,Suitable,breeding,No,NA,NA
22714445,4.4,Grassland - Temperate,Suitable,non-breeding,No,NA,NA
22714445,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,breeding,No,NA,NA
22714445,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,non-breeding,No,NA,NA
22714445,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,breeding,Yes,NA,NA
22714445,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,non-breeding,Yes,NA,NA
22714454,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,resident,Yes,NA,NA
22714461,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,resident,Yes,NA,NA
22714468,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,resident,Yes,NA,NA
22714468,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,resident,Yes,NA,NA
22714475,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,No,NA,NA
22714475,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,resident,Yes,NA,NA
22714480,14.5,Artificial/Terrestrial - Urban Areas,Suitable,resident,No,NA,NA
22714480,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,Yes,NA,NA
22714480,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
22714485,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,Yes,NA,NA
22714485,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,resident,No,NA,NA
22714497,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,Yes,NA,NA
22714503,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,Yes,NA,NA
22714503,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,resident,No,NA,NA
22714510,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,resident,Yes,NA,NA
22714523,14.1,Artificial/Terrestrial - Arable Land,Suitable,resident,No,NA,NA
22714523,3.4,Shrubland - Temperate,Suitable,breeding,No,NA,NA
22714523,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,non-breeding,No,NA,NA
22714523,4.4,Grassland - Temperate,Suitable,breeding,Yes,NA,NA
22714528,1.4,Forest - Temperate,Suitable,breeding,No,NA,NA
22714528,14.1,Artificial/Terrestrial - Arable Land,Suitable,non-breeding,No,NA,NA
22714528,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,Suitable,non-breeding,No,NA,NA
22714528,4.4,Grassland - Temperate,Suitable,breeding,Yes,NA,NA
22714528,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,non-breeding,Yes,NA,NA
22714533,3.4,Shrubland - Temperate,Suitable,resident,Yes,NA,NA
22714545,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,No,NA,NA
22714545,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,Yes,NA,NA
22714545,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,resident,No,NA,NA
22714549,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,No,NA,NA
22714549,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,Yes,NA,NA
22714554,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,Yes,NA,NA
22714559,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,No,NA,NA
22714559,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,Yes,NA,NA
22714559,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,resident,No,NA,NA
22714564,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,Yes,NA,NA
22714564,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,Yes,NA,NA
22714569,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,No,NA,NA
22714569,1.8,Forest - Subtropical/Tropical Swamp,Suitable,resident,Yes,NA,NA
22714569,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,Yes,NA,NA
22714574,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,Yes,NA,NA
22714574,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,Yes,NA,NA
22714578,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,Yes,NA,NA
22714587,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,resident,Yes,NA,NA
22714611,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,Yes,NA,NA
22714611,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,No,NA,NA
22714620,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,Yes,NA,NA
22714629,1.5,Forest - Subtropical/Tropical Dry,Suitable,resident,No,NA,NA
22714629,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
22714634,2.1,Savanna - Dry,Suitable,resident,Yes,NA,NA
22714634,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,resident,Yes,NA,NA
22714641,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,resident,No,NA,NA
22714641,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,resident,No,NA,NA
22714641,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,resident,Yes,NA,NA
22714647,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,resident,No,NA,NA
22714647,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,resident,Yes,NA,NA
22714654,14.1,Artificial/Terrestrial - Arable Land,Suitable,non-breeding,No,NA,NA
22714654,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Suitable,non-breeding,No,NA,NA
22714654,3.4,Shrubland - Temperate,Suitable,breeding,No,NA,NA
22714654,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,non-breeding,No,NA,NA
22714654,4.4,Grassland - Temperate,Suitable,breeding,No,NA,NA
22714654,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,non-breeding,No,NA,NA
22714654,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,breeding,No,NA,NA
22714654,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,breeding,No,NA,NA
22714654,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,non-breeding,No,NA,NA
22714654,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,breeding,No,NA,NA
22714657,14.1,Artificial/Terrestrial - Arable Land,Suitable,non-breeding,No,NA,NA
22714657,14.2,Artificial/Terrestrial - Pastureland,Suitable,breeding,No,NA,NA
22714657,3.4,Shrubland - Temperate,Suitable,breeding,No,NA,NA
22714657,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,non-breeding,No,NA,NA
22714657,4.4,Grassland - Temperate,Suitable,breeding,No,NA,NA
22714657,4.5,Grassland - Subtropical/Tropical Dry,Suitable,non-breeding,No,NA,NA
22714657,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,breeding,No,NA,NA
22714657,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,non-breeding,No,NA,NA
22714657,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,non-breeding,No,NA,NA
22714664,14.1,Artificial/Terrestrial - Arable Land,Suitable,non-breeding,No,NA,NA
22714664,3.4,Shrubland - Temperate,Suitable,breeding,No,NA,NA
22714664,4.4,Grassland - Temperate,Suitable,breeding,No,NA,NA
22714664,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,non-breeding,No,NA,NA
22714664,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,breeding,No,NA,NA
22714664,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,breeding,No,NA,NA
22714664,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,non-breeding,No,NA,NA
22714664,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,breeding,No,NA,NA
22714669,3.4,Shrubland - Temperate,Suitable,breeding,No,NA,NA
22714669,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,non-breeding,No,NA,NA
22714669,4.4,Grassland - Temperate,Suitable,breeding,No,NA,NA
22714669,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,non-breeding,No,NA,NA
22714669,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,breeding,No,NA,NA
22714669,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,non-breeding,No,NA,NA
22714669,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,breeding,No,NA,NA
22714674,3.4,Shrubland - Temperate,Suitable,breeding,Yes,NA,NA
22714674,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,breeding,Yes,NA,NA
22714674,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,non-breeding,Yes,NA,NA
22714679,1.4,Forest - Temperate,Suitable,breeding,No,NA,NA
22714679,2.1,Savanna - Dry,Suitable,non-breeding,No,NA,NA
22714679,3.4,Shrubland - Temperate,Suitable,breeding,No,NA,NA
22714679,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,non-breeding,No,NA,NA
22714679,4.4,Grassland - Temperate,Suitable,breeding,No,NA,NA
22714679,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,non-breeding,No,NA,NA
22714679,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,breeding,No,NA,NA
22714679,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,breeding,No,NA,NA
22714684,14.1,Artificial/Terrestrial - Arable Land,Suitable,non-breeding,No,NA,NA
22714684,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,non-breeding,No,NA,NA
22714684,2.1,Savanna - Dry,Suitable,non-breeding,No,NA,NA
22714684,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,non-breeding,No,NA,NA
22714684,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,breeding,No,NA,NA
22714684,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,breeding,Yes,NA,NA
22714684,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,non-breeding,No,NA,NA
22714684,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,breeding,No,NA,NA
22714693,5.16,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Marshes/Pools",Suitable,breeding,No,NA,NA
22714693,5.16,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Marshes/Pools",Suitable,non-breeding,No,NA,NA
22714693,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,breeding,Yes,NA,NA
22714693,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,non-breeding,Yes,NA,NA
22714696,14.2,Artificial/Terrestrial - Pastureland,Suitable,breeding,No,NA,NA
22714696,14.2,Artificial/Terrestrial - Pastureland,Suitable,non-breeding,No,NA,NA
22714696,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,breeding,Yes,NA,NA
22714696,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,non-breeding,Yes,NA,NA
22714700,14.1,Artificial/Terrestrial - Arable Land,Suitable,breeding,No,NA,NA
22714700,14.1,Artificial/Terrestrial - Arable Land,Suitable,non-breeding,No,NA,NA
22714700,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Suitable,breeding,No,NA,NA
22714700,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Suitable,non-breeding,No,NA,NA
22714700,2.1,Savanna - Dry,Suitable,breeding,No,NA,NA
22714700,2.1,Savanna - Dry,Suitable,non-breeding,No,NA,NA
22714700,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,breeding,No,NA,NA
22714700,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,non-breeding,No,NA,NA
22714700,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,breeding,No,NA,NA
22714700,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,non-breeding,No,NA,NA
22714700,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,breeding,No,NA,NA
22714700,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,non-breeding,No,NA,NA
22714700,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,breeding,No,NA,NA
22714700,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,non-breeding,No,NA,NA
22714704,14.1,Artificial/Terrestrial - Arable Land,Marginal,passage,NA,NA,NA
22714704,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,breeding,Yes,NA,NA
22714704,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,non-breeding,No,NA,NA
22714709,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,Suitable,breeding,No,NA,NA
22714709,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,Suitable,non-breeding,No,NA,NA
22714709,4.4,Grassland - Temperate,Suitable,breeding,No,NA,NA
22714709,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,breeding,No,NA,NA
22714709,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,breeding,Yes,NA,NA
22714709,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,non-breeding,No,NA,NA
22714714,14.1,Artificial/Terrestrial - Arable Land,Suitable,non-breeding,No,NA,NA
22714714,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,Suitable,non-breeding,No,NA,NA
22714714,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,breeding,No,NA,NA
22714714,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,breeding,No,NA,NA
22714719,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,non-breeding,No,NA,NA
22714719,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,breeding,No,NA,NA
22714719,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,non-breeding,No,NA,NA
