iucn_sid,pop_trend,iucn_version,iucn_rgn
241133480,Unknown,2025-1,global
241133490,Unknown,2025-1,global
241133501,Unknown,2025-1,global
241133511,Unknown,2025-1,global
241133521,Unknown,2025-1,global
241133532,Unknown,2025-1,global
241133544,Unknown,2025-1,global
241133564,Unknown,2025-1,global
241133575,Unknown,2025-1,global
241133586,Unknown,2025-1,global
241133596,Unknown,2025-1,global
241133606,Unknown,2025-1,global
241133616,Unknown,2025-1,global
241133628,Unknown,2025-1,global
241133638,Unknown,2025-1,global
241133648,Unknown,2025-1,global
241133659,Unknown,2025-1,global
241133670,Unknown,2025-1,global
241133680,Unknown,2025-1,global
241133693,Unknown,2025-1,global
241133703,Unknown,2025-1,global
241133713,Unknown,2025-1,global
241133724,Unknown,2025-1,global
241133735,Unknown,2025-1,global
241133745,Unknown,2025-1,global
241133755,Unknown,2025-1,global
241133766,Unknown,2025-1,global
241133776,Unknown,2025-1,global
241133787,Unknown,2025-1,global
241133799,Unknown,2025-1,global
241133809,Unknown,2025-1,global
241133820,Unknown,2025-1,global
241133831,Unknown,2025-1,global
241133841,Unknown,2025-1,global
241133852,Unknown,2025-1,global
241133862,Unknown,2025-1,global
241133873,Unknown,2025-1,global
241133885,Unknown,2025-1,global
241133896,Unknown,2025-1,global
241133906,Unknown,2025-1,global
241133918,Unknown,2025-1,global
241133929,Unknown,2025-1,global
241133941,Unknown,2025-1,global
241133952,Unknown,2025-1,global
241133962,Unknown,2025-1,global
241133972,Unknown,2025-1,global
241133984,Unknown,2025-1,global
241133996,Unknown,2025-1,global
241134007,Unknown,2025-1,global
241134018,Unknown,2025-1,global
241134030,Unknown,2025-1,global
241134041,Unknown,2025-1,global
241134052,Unknown,2025-1,global
241134063,Unknown,2025-1,global
241134073,Unknown,2025-1,global
241134085,Unknown,2025-1,global
241134097,Unknown,2025-1,global
241134108,Unknown,2025-1,global
241134120,Unknown,2025-1,global
241134131,Unknown,2025-1,global
241134142,Unknown,2025-1,global
241134153,Unknown,2025-1,global
241134164,Unknown,2025-1,global
241134175,Unknown,2025-1,global
241134185,Unknown,2025-1,global
241134196,Unknown,2025-1,global
241134206,Unknown,2025-1,global
241134217,Unknown,2025-1,global
241134229,Unknown,2025-1,global
241134240,Unknown,2025-1,global
241134250,Unknown,2025-1,global
241134261,Unknown,2025-1,global
241134272,Unknown,2025-1,global
241134283,Unknown,2025-1,global
241134293,Unknown,2025-1,global
241134303,Unknown,2025-1,global
241134313,Unknown,2025-1,global
241134323,Unknown,2025-1,global
241134333,Unknown,2025-1,global
241134343,Unknown,2025-1,global
241134353,Unknown,2025-1,global
241134363,Unknown,2025-1,global
241134373,Unknown,2025-1,global
241134383,Unknown,2025-1,global
241146973,Unknown,2025-1,global
241146983,Unknown,2025-1,global
241146993,Unknown,2025-1,global
241147008,Unknown,2025-1,global
241147019,Unknown,2025-1,global
241147040,Unknown,2025-1,global
241147051,Unknown,2025-1,global
241147061,Unknown,2025-1,global
241147071,Unknown,2025-1,global
241147081,Unknown,2025-1,global
241147092,Unknown,2025-1,global
241147122,Unknown,2025-1,global
241147142,Unknown,2025-1,global
241147152,Unknown,2025-1,global
241147163,Unknown,2025-1,global
241147173,Unknown,2025-1,global
241147188,Unknown,2025-1,global
241147199,Unknown,2025-1,global
241147209,Unknown,2025-1,global
241147219,Unknown,2025-1,global
241147229,Unknown,2025-1,global
241147239,Unknown,2025-1,global
241147249,Unknown,2025-1,global
241147259,Unknown,2025-1,global
241147269,Unknown,2025-1,global
241147269,Unknown,2025-1,europe
241147280,Unknown,2025-1,global
241147280,Unknown,2025-1,europe
241147280,Unknown,2025-1,mediterranean
241147300,Unknown,2025-1,global
241147310,Unknown,2025-1,global
241147320,Unknown,2025-1,global
241147330,Unknown,2025-1,global
241147340,Unknown,2025-1,global
241147350,Unknown,2025-1,global
241147360,Unknown,2025-1,global
241147370,Unknown,2025-1,global
241147396,Unknown,2025-1,global
241147406,Unknown,2025-1,global
241147416,Unknown,2025-1,global
241147426,Unknown,2025-1,global
241147436,Unknown,2025-1,global
241147447,Unknown,2025-1,global
241147468,Unknown,2025-1,global
241147478,Unknown,2025-1,global
241147488,Unknown,2025-1,global
241147498,Unknown,2025-1,global
241147508,Unknown,2025-1,global
241147518,Unknown,2025-1,global
241147528,Unknown,2025-1,global
241147538,Unknown,2025-1,global
241147548,Unknown,2025-1,global
241147559,Unknown,2025-1,global
241147570,Unknown,2025-1,global
241147581,Unknown,2025-1,global
241147591,Unknown,2025-1,global
241147602,Unknown,2025-1,global
241147612,Unknown,2025-1,global
241147622,Unknown,2025-1,global
241147632,Unknown,2025-1,global
241147642,Unknown,2025-1,global
241147652,Unknown,2025-1,global
241147672,Unknown,2025-1,global
241147683,Unknown,2025-1,global
241147693,Unknown,2025-1,global
241147703,Unknown,2025-1,global
241147713,Unknown,2025-1,global
241147724,Unknown,2025-1,global
241147734,Unknown,2025-1,global
241147744,Unknown,2025-1,global
241147754,Unknown,2025-1,global
241147765,Unknown,2025-1,global
241147776,Unknown,2025-1,global
241147786,Unknown,2025-1,global
241147796,Unknown,2025-1,global
241147815,Unknown,2025-1,global
241147825,Unknown,2025-1,global
241147835,Unknown,2025-1,global
241147845,Unknown,2025-1,global
241147855,Unknown,2025-1,global
241147865,Unknown,2025-1,global
241147875,Unknown,2025-1,global
241147886,Unknown,2025-1,global
241147896,Unknown,2025-1,global
241147906,Unknown,2025-1,global
241147920,Unknown,2025-1,global
241147930,Unknown,2025-1,global
241147940,Unknown,2025-1,global
241147950,Unknown,2025-1,global
241147960,Unknown,2025-1,global
241147970,Unknown,2025-1,global
241147980,Unknown,2025-1,global
241148000,Unknown,2025-1,global
241148021,Unknown,2025-1,global
241148031,Unknown,2025-1,global
241148041,Unknown,2025-1,global
241148051,Unknown,2025-1,global
241148062,Unknown,2025-1,global
241148072,Unknown,2025-1,global
241148082,Unknown,2025-1,global
241148092,Unknown,2025-1,global
241148122,Unknown,2025-1,global
241148132,Unknown,2025-1,global
241148142,Unknown,2025-1,global
241148152,Unknown,2025-1,global
241148163,Unknown,2025-1,global
241148189,Unknown,2025-1,global
241148201,Unknown,2025-1,global
241148211,Unknown,2025-1,global
241148242,Unknown,2025-1,global
241148263,Unknown,2025-1,global
241148276,Unknown,2025-1,global
241148286,Unknown,2025-1,global
241148296,Unknown,2025-1,global
241148310,Unknown,2025-1,global
241148321,Unknown,2025-1,global
241148333,Unknown,2025-1,global
241148343,Unknown,2025-1,global
241148354,Unknown,2025-1,global
241148364,Unknown,2025-1,global
241148374,Unknown,2025-1,global
241148374,Unknown,2025-1,europe
241148384,Unknown,2025-1,global
241148394,Unknown,2025-1,global
241148404,Unknown,2025-1,global
241148414,Unknown,2025-1,global
241148424,Unknown,2025-1,global
241148434,Unknown,2025-1,global
241148445,Unknown,2025-1,global
241148455,Unknown,2025-1,global
241148465,Unknown,2025-1,global
241148476,Unknown,2025-1,global
241148486,Unknown,2025-1,global
241148496,Unknown,2025-1,global
241148507,Unknown,2025-1,global
241148517,Unknown,2025-1,global
241148527,Unknown,2025-1,global
241148538,Unknown,2025-1,global
241148548,Unknown,2025-1,global
241148558,Unknown,2025-1,global
241148568,Unknown,2025-1,global
241148578,Unknown,2025-1,global
241148588,Unknown,2025-1,global
241148599,Unknown,2025-1,global
241148609,Unknown,2025-1,global
241148619,Unknown,2025-1,global
241148629,Unknown,2025-1,global
241148639,Unknown,2025-1,global
241148652,Unknown,2025-1,global
241148662,Unknown,2025-1,global
241148674,Unknown,2025-1,global
241148684,Unknown,2025-1,global
241148694,Unknown,2025-1,global
241148704,Unknown,2025-1,global
241148715,Unknown,2025-1,global
241148727,Unknown,2025-1,global
241148737,Unknown,2025-1,global
241148747,Unknown,2025-1,global
241148757,Unknown,2025-1,global
241148767,Unknown,2025-1,global
241148777,Unknown,2025-1,global
241148777,Unknown,2025-1,europe
241148787,Unknown,2025-1,global
241148787,Unknown,2025-1,europe
241148787,Unknown,2025-1,mediterranean
241148797,Unknown,2025-1,global
241148807,Unknown,2025-1,global
241148817,Unknown,2025-1,global
241148827,Unknown,2025-1,global
241148848,Unknown,2025-1,global
241148859,Unknown,2025-1,global
241148870,Unknown,2025-1,global
241148880,Unknown,2025-1,global
241148890,Unknown,2025-1,global
241148902,Unknown,2025-1,global
241148912,Unknown,2025-1,global
241148933,Unknown,2025-1,global
241148946,Unknown,2025-1,global
241148957,Unknown,2025-1,global
241148967,Unknown,2025-1,global
241148977,Unknown,2025-1,global
241148990,Unknown,2025-1,global
241149003,Unknown,2025-1,global
241149025,Unknown,2025-1,global
241149035,Unknown,2025-1,global
241149045,Unknown,2025-1,global
241149055,Unknown,2025-1,global
241149065,Unknown,2025-1,global
241149075,Unknown,2025-1,global
241149085,Unknown,2025-1,global
241149097,Unknown,2025-1,global
241149107,Unknown,2025-1,global
241149118,Unknown,2025-1,global
241149129,Unknown,2025-1,global
241149152,Unknown,2025-1,global
241149163,Unknown,2025-1,global
241149173,Unknown,2025-1,global
241149183,Unknown,2025-1,global
241149193,Unknown,2025-1,global
241149203,Unknown,2025-1,global
241149214,Unknown,2025-1,global
241149226,Unknown,2025-1,global
241149236,Unknown,2025-1,global
241149247,Unknown,2025-1,global
241149300,Unknown,2025-1,global
241149310,Unknown,2025-1,global
241149320,Unknown,2025-1,global
241149331,Unknown,2025-1,global
241149344,Unknown,2025-1,global
241149355,Unknown,2025-1,global
241149378,Unknown,2025-1,global
241149389,Unknown,2025-1,global
241149401,Unknown,2025-1,global
241149412,Unknown,2025-1,global
241149424,Unknown,2025-1,global
241149436,Unknown,2025-1,global
241149447,Unknown,2025-1,global
241149447,Unknown,2025-1,europe
241149447,Unknown,2025-1,mediterranean
241149457,Unknown,2025-1,global
241149467,Unknown,2025-1,global
241149477,Unknown,2025-1,global
241149477,Unknown,2025-1,europe
241149488,Unknown,2025-1,global
241149499,Unknown,2025-1,global
241149509,Unknown,2025-1,global
241149520,Unknown,2025-1,global
241149531,Unknown,2025-1,global
241149541,Unknown,2025-1,global
241149551,Unknown,2025-1,global
241149563,Unknown,2025-1,global
241149575,Unknown,2025-1,global
241149606,Unknown,2025-1,global
241149606,Unknown,2025-1,europe
241149606,Unknown,2025-1,mediterranean
241149616,Unknown,2025-1,global
241149627,Unknown,2025-1,global
241149637,Unknown,2025-1,global
241149647,Unknown,2025-1,global
241149659,Unknown,2025-1,global
241149669,Unknown,2025-1,global
241149679,Unknown,2025-1,global
241149689,Unknown,2025-1,global
241149699,Unknown,2025-1,global
241149699,Unknown,2025-1,europe
241149719,Unknown,2025-1,global
241149729,Unknown,2025-1,global
241149729,Unknown,2025-1,europe
241149729,Unknown,2025-1,mediterranean
241149739,Unknown,2025-1,global
241149749,Unknown,2025-1,global
241149759,Unknown,2025-1,global
241149769,Unknown,2025-1,global
241149779,Unknown,2025-1,global
241149789,Unknown,2025-1,global
241149799,Unknown,2025-1,global
241149809,Unknown,2025-1,global
241149819,Unknown,2025-1,global
241149819,Unknown,2025-1,europe
241149819,Unknown,2025-1,mediterranean
241149829,Unknown,2025-1,global
241149841,Unknown,2025-1,global
241149852,Unknown,2025-1,global
241149862,Unknown,2025-1,global
241149874,Unknown,2025-1,global
241149885,Unknown,2025-1,global
241149895,Unknown,2025-1,global
241149905,Unknown,2025-1,global
241149915,Unknown,2025-1,global
241149925,Unknown,2025-1,global
241149935,Unknown,2025-1,global
241149946,Unknown,2025-1,global
241149962,Unknown,2025-1,global
241149973,Unknown,2025-1,global
241149984,Unknown,2025-1,global
241149995,Unknown,2025-1,global
241150006,Unknown,2025-1,global
241150016,Unknown,2025-1,global
241150026,Unknown,2025-1,global
241150036,Unknown,2025-1,global
241150047,Unknown,2025-1,global
241150058,Unknown,2025-1,global
241150058,Unknown,2025-1,europe
241150058,Unknown,2025-1,mediterranean
241150068,Unknown,2025-1,global
241150079,Unknown,2025-1,global
241150089,Unknown,2025-1,global
241150204,Unknown,2025-1,global
241150214,Unknown,2025-1,global
241150224,Unknown,2025-1,global
241150234,Unknown,2025-1,global
241150249,Unknown,2025-1,global
241150259,Unknown,2025-1,global
241150269,Unknown,2025-1,global
241150279,Unknown,2025-1,global
241150289,Unknown,2025-1,global
241150312,Unknown,2025-1,global
241150322,Unknown,2025-1,global
241150333,Unknown,2025-1,global
241150343,Unknown,2025-1,global
241150360,Unknown,2025-1,global
241150370,Unknown,2025-1,global
241150381,Unknown,2025-1,global
241150391,Unknown,2025-1,global
241150401,Unknown,2025-1,global
241150412,Unknown,2025-1,global
241150422,Unknown,2025-1,global
241150433,Unknown,2025-1,global
241150443,Unknown,2025-1,global
241150455,Unknown,2025-1,global
241150466,Unknown,2025-1,global
241150477,Unknown,2025-1,global
241150488,Unknown,2025-1,global
241150499,Unknown,2025-1,global
241150509,Unknown,2025-1,global
241150519,Unknown,2025-1,global
241150529,Unknown,2025-1,global
241150539,Unknown,2025-1,global
241150550,Unknown,2025-1,global
241150560,Unknown,2025-1,global
241150570,Unknown,2025-1,global
241150585,Unknown,2025-1,global
241150595,Unknown,2025-1,global
241150605,Unknown,2025-1,global
241150615,Unknown,2025-1,global
241150625,Unknown,2025-1,global
241150635,Unknown,2025-1,global
241150648,Unknown,2025-1,global
241150658,Unknown,2025-1,global
241150668,Unknown,2025-1,global
241150678,Unknown,2025-1,global
241150688,Unknown,2025-1,global
241150698,Unknown,2025-1,global
241150708,Unknown,2025-1,global
241150720,Unknown,2025-1,global
241150730,Unknown,2025-1,global
241150740,Unknown,2025-1,global
241150751,Unknown,2025-1,global
241150761,Unknown,2025-1,global
241150772,Unknown,2025-1,global
241150782,Unknown,2025-1,global
241150792,Unknown,2025-1,global
241150813,Unknown,2025-1,global
241150823,Unknown,2025-1,global
241150833,Unknown,2025-1,global
241150844,Unknown,2025-1,global
241150854,Unknown,2025-1,global
241150864,Unknown,2025-1,global
241150874,Unknown,2025-1,global
241150884,Unknown,2025-1,global
241150895,Unknown,2025-1,global
241150906,Unknown,2025-1,global
241150919,Unknown,2025-1,global
241150929,Unknown,2025-1,global
241150939,Unknown,2025-1,global
241150949,Unknown,2025-1,global
241150959,Unknown,2025-1,global
241150969,Unknown,2025-1,global
241150979,Unknown,2025-1,global
241150991,Unknown,2025-1,global
241151001,Unknown,2025-1,global
241151011,Unknown,2025-1,global
241151021,Unknown,2025-1,global
241151031,Unknown,2025-1,global
241151041,Unknown,2025-1,global
241151051,Unknown,2025-1,global
241151063,Unknown,2025-1,global
241151073,Unknown,2025-1,global
241151083,Unknown,2025-1,global
241151093,Unknown,2025-1,global
241151103,Unknown,2025-1,global
241151113,Unknown,2025-1,global
241151123,Unknown,2025-1,global
241151133,Unknown,2025-1,global
241151157,Unknown,2025-1,global
241151167,Unknown,2025-1,global
241151177,Unknown,2025-1,global
241151187,Unknown,2025-1,global
241151197,Unknown,2025-1,global
241151208,Unknown,2025-1,global
241151218,Unknown,2025-1,global
241151229,Unknown,2025-1,global
241151240,Unknown,2025-1,global
241151260,Unknown,2025-1,global
241151270,Unknown,2025-1,global
241151292,Unknown,2025-1,global
241151323,Unknown,2025-1,global
241151562,Unknown,2025-1,global
241151589,Unknown,2025-1,global
241151623,Unknown,2025-1,global
241151634,Unknown,2025-1,global
241151667,Unknown,2025-1,global
241151677,Unknown,2025-1,global
241151687,Unknown,2025-1,global
241151697,Unknown,2025-1,global
241151707,Unknown,2025-1,global
241151718,Unknown,2025-1,global
241151729,Unknown,2025-1,global
241151740,Unknown,2025-1,global
241151750,Unknown,2025-1,global
241151762,Unknown,2025-1,global
241151778,Unknown,2025-1,global
241151788,Unknown,2025-1,global
241151799,Unknown,2025-1,global
241151810,Unknown,2025-1,global
241151827,Unknown,2025-1,global
241151838,Unknown,2025-1,global
241151848,Unknown,2025-1,global
241151858,Unknown,2025-1,global
241151868,Unknown,2025-1,global
241151878,Unknown,2025-1,global
241151888,Unknown,2025-1,global
241151898,Unknown,2025-1,global
241151908,Unknown,2025-1,global
241151918,Unknown,2025-1,global
241151928,Unknown,2025-1,global
241151938,Unknown,2025-1,global
241151948,Unknown,2025-1,global
241151958,Unknown,2025-1,global
241151971,Unknown,2025-1,global
241151981,Unknown,2025-1,global
241151991,Unknown,2025-1,global
241152001,Unknown,2025-1,global
241152011,Unknown,2025-1,global
241152021,Unknown,2025-1,global
241152031,Unknown,2025-1,global
241152075,Unknown,2025-1,global
241152087,Unknown,2025-1,global
241152100,Unknown,2025-1,global
241152122,Unknown,2025-1,global
241152122,Unknown,2025-1,europe
241152122,Unknown,2025-1,mediterranean
241152132,Unknown,2025-1,global
241152142,Unknown,2025-1,global
241152161,Unknown,2025-1,global
241152172,Unknown,2025-1,global
241152182,Unknown,2025-1,global
241152202,Unknown,2025-1,global
241152212,Unknown,2025-1,global
241152222,Unknown,2025-1,global
241152232,Unknown,2025-1,global
241152242,Unknown,2025-1,global
241152242,Unknown,2025-1,europe
241152242,Unknown,2025-1,mediterranean
241152252,Unknown,2025-1,global
241152262,Unknown,2025-1,global
241152272,Unknown,2025-1,global
241152282,Unknown,2025-1,global
241152292,Unknown,2025-1,global
241152303,Unknown,2025-1,global
241152314,Unknown,2025-1,global
241152314,Unknown,2025-1,europe
241152314,Unknown,2025-1,mediterranean
241152324,Unknown,2025-1,global
241152335,Unknown,2025-1,global
241152347,Unknown,2025-1,global
241152358,Unknown,2025-1,global
241152368,Unknown,2025-1,global
241152378,Unknown,2025-1,global
241152388,Unknown,2025-1,global
241152398,Unknown,2025-1,global
241152408,Unknown,2025-1,global
241152418,Unknown,2025-1,global
241152429,Unknown,2025-1,global
241152440,Unknown,2025-1,global
241152450,Unknown,2025-1,global
241152462,Unknown,2025-1,global
241152472,Unknown,2025-1,global
241152472,Unknown,2025-1,europe
241152472,Unknown,2025-1,mediterranean
